code,section,date,time,open,high,low,close,vol,value,n_stock,agg_price,foreign_rate,agency_buy,agency_netbuy
A012450,KOSPI,20210623,,1308.0,46350.0,46400.0,46350.0,46350.0,0.0,16270000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1307.0,46400.0,46400.0,46350.0,46350.0,0.0,14140000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1306.0,46400.0,46400.0,46350.0,46400.0,0.0,19290000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1305.0,46450.0,46450.0,46400.0,46400.0,0.0,42750000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1304.0,46400.0,46450.0,46400.0,46450.0,0.0,16660000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1303.0,46400.0,46450.0,46400.0,46450.0,0.0,45010000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1302.0,46500.0,46500.0,46400.0,46400.0,0.0,33580000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1301.0,46500.0,46500.0,46450.0,46500.0,0.0,11760000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1300.0,46450.0,46500.0,46400.0,46500.0,0.0,9750000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1259.0,46400.0,46450.0,46350.0,46450.0,0.0,36990000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1258.0,46400.0,46400.0,46350.0,46400.0,0.0,17770000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1257.0,46350.0,46400.0,46350.0,46400.0,0.0,3800000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1256.0,46400.0,46400.0,46350.0,46350.0,0.0,22540000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1255.0,46450.0,46450.0,46350.0,46400.0,0.0,110110000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1254.0,46500.0,46500.0,46400.0,46400.0,0.0,4270000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1253.0,46500.0,46550.0,46400.0,46550.0,0.0,74030000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1252.0,46500.0,46500.0,46450.0,46500.0,0.0,5440000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1251.0,46450.0,46500.0,46450.0,46500.0,0.0,16120000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1250.0,46450.0,46500.0,46450.0,46450.0,0.0,28530000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1249.0,46500.0,46550.0,46450.0,46500.0,0.0,82920000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1248.0,46600.0,46600.0,46550.0,46550.0,0.0,45570000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1247.0,46550.0,46650.0,46550.0,46550.0,0.0,7400000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1246.0,46600.0,46600.0,46550.0,46600.0,0.0,16730000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1245.0,46550.0,46600.0,46550.0,46600.0,0.0,7960000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1244.0,46550.0,46600.0,46550.0,46600.0,0.0,5540000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1243.0,46600.0,46650.0,46600.0,46600.0,0.0,8620000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1242.0,46600.0,46600.0,46600.0,46600.0,0.0,4990000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1241.0,46650.0,46650.0,46600.0,46600.0,0.0,19900000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1240.0,46700.0,46700.0,46650.0,46650.0,0.0,47450000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1239.0,46650.0,46700.0,46650.0,46700.0,0.0,12790000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1238.0,46650.0,46700.0,46650.0,46650.0,0.0,46410000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1237.0,46600.0,46650.0,46600.0,46650.0,0.0,12920000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1236.0,46650.0,46650.0,46650.0,46650.0,0.0,1540000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1235.0,46600.0,46600.0,46550.0,46600.0,0.0,44960000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1234.0,46550.0,46600.0,46550.0,46600.0,0.0,23300000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1233.0,46500.0,46600.0,46500.0,46550.0,0.0,31790000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1232.0,46500.0,46500.0,46450.0,46500.0,0.0,7950000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1231.0,46450.0,46500.0,46450.0,46500.0,0.0,8790000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1230.0,46500.0,46500.0,46450.0,46450.0,0.0,29510000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1229.0,46450.0,46500.0,46450.0,46500.0,0.0,10370000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1228.0,46550.0,46550.0,46500.0,46500.0,0.0,26370000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1227.0,46600.0,46600.0,46500.0,46500.0,0.0,53450000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1226.0,46600.0,46650.0,46550.0,46600.0,0.0,35800000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1225.0,46550.0,46600.0,46550.0,46550.0,0.0,45200000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1224.0,46500.0,46600.0,46500.0,46550.0,0.0,73750000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1223.0,46450.0,46500.0,46450.0,46500.0,0.0,10360000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1222.0,46400.0,46450.0,46400.0,46450.0,0.0,56240000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1221.0,46350.0,46450.0,46350.0,46400.0,0.0,22050000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1220.0,46400.0,46400.0,46350.0,46400.0,0.0,72530000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1219.0,46350.0,46400.0,46300.0,46400.0,0.0,19330000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1218.0,46300.0,46350.0,46300.0,46350.0,0.0,35760000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1217.0,46350.0,46350.0,46300.0,46300.0,0.0,39750000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1216.0,46250.0,46350.0,46250.0,46300.0,0.0,21710000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1215.0,46300.0,46300.0,46250.0,46300.0,0.0,8100000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1214.0,46250.0,46350.0,46250.0,46300.0,0.0,22590000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1213.0,46300.0,46350.0,46250.0,46250.0,0.0,49380000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1212.0,46300.0,46300.0,46300.0,46300.0,0.0,21160000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1211.0,46350.0,46350.0,46300.0,46300.0,0.0,17920000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1210.0,46350.0,46350.0,46300.0,46350.0,0.0,23620000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1209.0,46300.0,46350.0,46300.0,46350.0,0.0,27320000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1208.0,46250.0,46300.0,46250.0,46300.0,0.0,7910000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1207.0,46300.0,46350.0,46200.0,46250.0,0.0,44940000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1206.0,46200.0,46300.0,46200.0,46300.0,0.0,36350000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1205.0,46200.0,46200.0,46150.0,46200.0,0.0,184110000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1204.0,46200.0,46250.0,46200.0,46200.0,0.0,249800000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1203.0,46200.0,46250.0,46200.0,46200.0,0.0,341150000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1202.0,46250.0,46250.0,46150.0,46200.0,0.0,126170000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1201.0,46200.0,46250.0,46200.0,46250.0,0.0,130010000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1200.0,46250.0,46250.0,46200.0,46200.0,0.0,257750000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1159.0,46250.0,46250.0,46200.0,46200.0,0.0,23120000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1158.0,46300.0,46300.0,46200.0,46250.0,0.0,64700000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1157.0,46250.0,46300.0,46250.0,46300.0,0.0,53420000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1156.0,46250.0,46250.0,46200.0,46250.0,0.0,30650000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1155.0,46250.0,46250.0,46200.0,46250.0,0.0,28800000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1154.0,46250.0,46300.0,46200.0,46250.0,0.0,171170000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1153.0,46250.0,46300.0,46250.0,46250.0,0.0,9160000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1152.0,46350.0,46350.0,46250.0,46250.0,0.0,275650000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1151.0,46350.0,46350.0,46300.0,46350.0,0.0,38030000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1150.0,46350.0,46350.0,46300.0,46350.0,0.0,46030000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1149.0,46350.0,46400.0,46300.0,46350.0,0.0,155110000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1148.0,46350.0,46400.0,46350.0,46350.0,0.0,35930000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1147.0,46400.0,46400.0,46350.0,46350.0,0.0,126900000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1146.0,46400.0,46400.0,46350.0,46400.0,0.0,27450000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1145.0,46400.0,46450.0,46350.0,46400.0,0.0,62870000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1144.0,46400.0,46400.0,46350.0,46400.0,0.0,22590000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1143.0,46350.0,46400.0,46300.0,46350.0,0.0,49600000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1142.0,46350.0,46400.0,46350.0,46350.0,0.0,215450000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1141.0,46400.0,46400.0,46350.0,46400.0,0.0,33310000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1140.0,46350.0,46400.0,46350.0,46400.0,0.0,26620000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1139.0,46400.0,46400.0,46350.0,46400.0,0.0,27640000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1138.0,46350.0,46400.0,46350.0,46400.0,0.0,60790000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1137.0,46450.0,46450.0,46400.0,46400.0,0.0,76340000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1136.0,46400.0,46450.0,46400.0,46400.0,0.0,14670000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1135.0,46400.0,46400.0,46350.0,46400.0,0.0,31090000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1134.0,46300.0,46400.0,46300.0,46400.0,0.0,94720000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1133.0,46400.0,46400.0,46300.0,46300.0,0.0,38680000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1132.0,46350.0,46400.0,46300.0,46400.0,0.0,593530000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1131.0,46450.0,46450.0,46350.0,46350.0,0.0,278370000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1130.0,46550.0,46550.0,46400.0,46450.0,0.0,932620000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1129.0,46600.0,46600.0,46550.0,46550.0,0.0,162000000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1128.0,46550.0,46600.0,46550.0,46600.0,0.0,7540000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1127.0,46550.0,46600.0,46550.0,46600.0,0.0,6710000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1126.0,46550.0,46600.0,46550.0,46550.0,0.0,50460000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1125.0,46600.0,46600.0,46550.0,46600.0,0.0,11450000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1124.0,46600.0,46600.0,46550.0,46600.0,0.0,10670000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1123.0,46600.0,46600.0,46550.0,46550.0,0.0,25490000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1122.0,46600.0,46600.0,46550.0,46600.0,0.0,22350000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1121.0,46550.0,46550.0,46550.0,46550.0,0.0,34540000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1120.0,46600.0,46600.0,46550.0,46600.0,0.0,9830000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1119.0,46550.0,46600.0,46550.0,46600.0,0.0,22600000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1118.0,46550.0,46600.0,46550.0,46600.0,0.0,108320000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1117.0,46600.0,46600.0,46550.0,46550.0,0.0,20080000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1116.0,46600.0,46650.0,46600.0,46600.0,0.0,15840000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1115.0,46600.0,46650.0,46550.0,46600.0,0.0,20650000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1114.0,46600.0,46600.0,46550.0,46550.0,0.0,28500000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1113.0,46600.0,46650.0,46600.0,46600.0,0.0,21160000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1112.0,46650.0,46650.0,46600.0,46600.0,0.0,14580000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1111.0,46650.0,46650.0,46600.0,46650.0,0.0,9790000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1110.0,46650.0,46650.0,46600.0,46600.0,0.0,48950000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1109.0,46600.0,46600.0,46600.0,46600.0,0.0,14070000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1108.0,46600.0,46650.0,46600.0,46600.0,0.0,11560000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1107.0,46650.0,46650.0,46600.0,46600.0,0.0,10720000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1106.0,46600.0,46650.0,46600.0,46600.0,0.0,8060000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1105.0,46600.0,46650.0,46600.0,46650.0,0.0,3450000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1104.0,46600.0,46650.0,46600.0,46600.0,0.0,36490000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1103.0,46650.0,46650.0,46600.0,46650.0,0.0,14590000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1102.0,46600.0,46600.0,46550.0,46600.0,0.0,106620000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1101.0,46550.0,46600.0,46550.0,46550.0,0.0,47030000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1100.0,46550.0,46600.0,46550.0,46550.0,0.0,15920000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1059.0,46600.0,46600.0,46550.0,46600.0,0.0,3490000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1058.0,46600.0,46600.0,46550.0,46550.0,0.0,22110000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1057.0,46600.0,46600.0,46550.0,46550.0,0.0,340660000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1056.0,46600.0,46650.0,46600.0,46600.0,0.0,63490000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1055.0,46650.0,46650.0,46600.0,46650.0,0.0,6530000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1054.0,46650.0,46650.0,46600.0,46600.0,0.0,35150000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1053.0,46600.0,46650.0,46600.0,46650.0,0.0,37240000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1052.0,46650.0,46700.0,46600.0,46650.0,0.0,127820000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1051.0,46650.0,46700.0,46650.0,46650.0,0.0,15390000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1050.0,46700.0,46700.0,46650.0,46650.0,0.0,5280000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1049.0,46650.0,46700.0,46650.0,46700.0,0.0,53870000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1048.0,46700.0,46700.0,46650.0,46650.0,0.0,6540000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1047.0,46700.0,46700.0,46650.0,46700.0,0.0,12270000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1046.0,46700.0,46700.0,46650.0,46650.0,0.0,19170000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1045.0,46700.0,46700.0,46650.0,46650.0,0.0,4760000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1044.0,46650.0,46700.0,46650.0,46700.0,0.0,25890000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1043.0,46650.0,46700.0,46650.0,46650.0,0.0,8730000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1042.0,46650.0,46700.0,46650.0,46700.0,0.0,40030000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1041.0,46650.0,46650.0,46600.0,46600.0,0.0,272410000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1040.0,46700.0,46700.0,46650.0,46650.0,0.0,10600000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1039.0,46700.0,46700.0,46650.0,46700.0,0.0,11800000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1038.0,46650.0,46700.0,46650.0,46700.0,0.0,20670000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1037.0,46650.0,46650.0,46600.0,46650.0,0.0,9980000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1036.0,46650.0,46650.0,46600.0,46650.0,0.0,23790000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1035.0,46600.0,46650.0,46600.0,46650.0,0.0,7740000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1034.0,46700.0,46700.0,46600.0,46600.0,0.0,52800000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1033.0,46600.0,46700.0,46600.0,46650.0,0.0,118630000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1032.0,46650.0,46650.0,46600.0,46600.0,0.0,14040000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1031.0,46650.0,46650.0,46600.0,46650.0,0.0,26530000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1030.0,46600.0,46650.0,46600.0,46600.0,0.0,99490000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1029.0,46600.0,46650.0,46600.0,46650.0,0.0,18240000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1028.0,46650.0,46650.0,46600.0,46600.0,0.0,12830000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1027.0,46600.0,46650.0,46600.0,46650.0,0.0,20890000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1026.0,46650.0,46650.0,46600.0,46600.0,0.0,8860000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1025.0,46650.0,46650.0,46600.0,46650.0,0.0,18830000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1024.0,46600.0,46650.0,46600.0,46650.0,0.0,73310000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1023.0,46650.0,46650.0,46600.0,46600.0,0.0,8820000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1022.0,46600.0,46650.0,46600.0,46650.0,0.0,6890000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1021.0,46600.0,46650.0,46600.0,46600.0,0.0,34210000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1020.0,46600.0,46650.0,46600.0,46650.0,0.0,3220000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1019.0,46600.0,46650.0,46600.0,46600.0,0.0,11410000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1018.0,46650.0,46650.0,46600.0,46600.0,0.0,2800000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1017.0,46600.0,46650.0,46600.0,46600.0,0.0,10440000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1016.0,46600.0,46650.0,46600.0,46600.0,0.0,76900000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1015.0,46600.0,46650.0,46600.0,46600.0,0.0,12770000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1014.0,46650.0,46650.0,46600.0,46600.0,0.0,101590000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1013.0,46650.0,46650.0,46600.0,46600.0,0.0,66680000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1012.0,46600.0,46650.0,46600.0,46650.0,0.0,13710000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1011.0,46650.0,46650.0,46600.0,46600.0,0.0,16830000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1010.0,46650.0,46650.0,46600.0,46650.0,0.0,22430000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1009.0,46650.0,46650.0,46600.0,46600.0,0.0,51690000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1008.0,46700.0,46700.0,46650.0,46650.0,0.0,2940000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1007.0,46700.0,46700.0,46650.0,46700.0,0.0,14190000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1006.0,46650.0,46700.0,46650.0,46700.0,0.0,11720000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1005.0,46650.0,46650.0,46600.0,46650.0,0.0,94090000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1004.0,46600.0,46650.0,46600.0,46650.0,0.0,41110000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1003.0,46600.0,46650.0,46600.0,46600.0,0.0,30530000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1002.0,46600.0,46600.0,46550.0,46600.0,0.0,19750000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1001.0,46550.0,46600.0,46550.0,46600.0,0.0,48830000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,1000.0,46550.0,46600.0,46550.0,46550.0,0.0,9080000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,959.0,46600.0,46600.0,46550.0,46600.0,0.0,29670000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,958.0,46600.0,46600.0,46550.0,46550.0,0.0,8800000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,957.0,46600.0,46600.0,46550.0,46550.0,0.0,44860000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,956.0,46600.0,46650.0,46600.0,46600.0,0.0,58570000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,955.0,46600.0,46600.0,46550.0,46600.0,0.0,87610000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,954.0,46550.0,46600.0,46550.0,46550.0,0.0,112110000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,953.0,46650.0,46650.0,46550.0,46600.0,0.0,157450000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,952.0,46650.0,46650.0,46600.0,46650.0,0.0,54900000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,951.0,46600.0,46650.0,46600.0,46650.0,0.0,93400000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,950.0,46700.0,46700.0,46600.0,46650.0,0.0,53060000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,949.0,46650.0,46700.0,46650.0,46650.0,0.0,84310000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,948.0,46700.0,46700.0,46650.0,46700.0,0.0,37460000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,947.0,46700.0,46700.0,46650.0,46650.0,0.0,32890000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,946.0,46650.0,46700.0,46650.0,46700.0,0.0,88730000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,945.0,46700.0,46700.0,46650.0,46650.0,0.0,34230000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,944.0,46700.0,46750.0,46700.0,46700.0,0.0,55590000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,943.0,46700.0,46700.0,46650.0,46700.0,0.0,25870000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,942.0,46700.0,46700.0,46700.0,46700.0,0.0,79480000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,941.0,46600.0,46650.0,46600.0,46650.0,0.0,41650000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,940.0,46650.0,46750.0,46600.0,46650.0,0.0,167530000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,939.0,46650.0,46650.0,46600.0,46600.0,0.0,92550000.0,0.0,0.0,0.0,0.0
A012450,KOSPI,20210623,,938.0,46650.0,46650.0,46600.0,46650.0,0.0,59880000.0,0.0,0.0,0.0,0.0
