date,time,open,high,low,close,volume,Accumulated sales volume,Accumulated number of contract
20230623,905,14630,14700,14630,14700,84,1317,3500
20230623,904,14630,14630,14630,14630,420,1269,3464
20230623,903,14700,14700,14610,14610,347,1259,3054
20230623,902,14680,14700,14590,14700,3369,948,3018
20230623,901,14720,14730,14680,14680,597,467,130
20230622,1530,14720,14720,14720,14720,1020,86647,48815
20230622,1520,14670,14730,14670,14730,33,86647,48112
20230622,1519,14700,14700,14660,14660,1500,86620,48106
20230622,1518,14730,14730,14730,14730,33,85120,48106
20230622,1517,14740,14740,14700,14700,40,85107,48086
20230622,1516,14760,14760,14700,14750,367,85085,48068
20230622,1515,14790,14790,14760,14760,23,85084,47702
20230622,1514,14780,14790,14780,14790,37,85084,47679
20230622,1513,14760,14780,14700,14700,481,85084,47642
20230622,1512,14760,14760,14760,14760,36,84930,47315
20230622,1511,14740,14750,14740,14750,33,84930,47279
20230622,1509,14740,14760,14740,14760,365,84897,47279
20230622,1508,14740,14740,14740,14740,19,84711,47100
20230622,1507,14740,14740,14740,14740,8,84709,47083
20230622,1506,14750,14760,14750,14760,376,84701,47083
20230622,1505,14750,14750,14750,14750,2,84701,46707
20230622,1504,14750,14750,14750,14750,1,84701,46705
20230622,1503,14670,14670,14660,14660,102,84701,46704
20230622,1502,14670,14750,14670,14750,411,84599,46704
20230622,1501,14720,14720,14720,14720,2,84588,46304
20230622,1500,14740,14740,14740,14740,2,84588,46302
20230622,1459,14660,14760,14660,14760,1531,84588,46300
20230622,1457,14670,14670,14660,14660,490,83391,45966
20230622,1456,14680,14680,14670,14670,1443,82901,45966
20230622,1455,14720,14720,14690,14690,1829,81458,45966
20230622,1454,14730,14730,14720,14720,95,79998,45597
20230622,1453,14740,14740,14730,14730,2,79903,45597
20230622,1452,14750,14750,14740,14740,574,79902,45596
20230622,1451,14740,14740,14740,14740,64,79811,45113
20230622,1450,14750,14750,14740,14740,142,79787,45073
20230622,1449,14740,14740,14740,14740,57,79737,44981
20230622,1448,14740,14740,14740,14740,219,79680,44981
20230622,1445,14730,14730,14730,14730,360,79680,44762
20230622,1444,14720,14720,14710,14710,73,79472,44610
20230622,1442,14740,14740,14730,14730,386,79399,44610
20230622,1441,14730,14740,14730,14740,175,79018,44605
20230622,1440,14730,14730,14720,14730,18,79002,44446
20230622,1439,14730,14730,14730,14730,72,78997,44433
20230622,1438,14740,14740,14740,14740,430,78997,44361
20230622,1437,14740,14740,14730,14740,26,78997,43931
20230622,1436,14740,14740,14740,14740,18,78997,43905
20230622,1435,14700,14700,14700,14700,140,78997,43887
20230622,1434,14700,14700,14700,14700,51,78857,43887
20230622,1433,14700,14700,14690,14690,38,78857,43836
20230622,1432,14700,14710,14700,14710,151,78824,43831
20230622,1431,14710,14710,14710,14710,361,78677,43827
20230622,1430,14710,14710,14700,14710,183,78338,43805
20230622,1429,14720,14720,14710,14710,39,78156,43804
20230622,1428,14730,14740,14720,14720,296,78122,43799
20230622,1427,14730,14740,14730,14740,114,77847,43778
20230622,1425,14730,14730,14700,14700,208,77847,43664
20230622,1423,14750,14760,14730,14730,879,77639,43664
20230622,1422,14750,14770,14750,14770,21,76820,43604
