,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,035720.KS,BTC-USD,MSFT,TSLA,035720.KS,BTC-USD,MSFT,TSLA,035720.KS,BTC-USD,MSFT,TSLA,035720.KS,BTC-USD,MSFT,TSLA,035720.KS,BTC-USD,MSFT,TSLA,035720.KS,BTC-USD,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26,128236.46875,60363.79296875,305.2366638183594,339.4766540527344,128437.59375,60363.79296875,310.1099853515625,339.4766540527344,128941.2734375,63229.02734375,312.3999938964844,364.9800109863281,126926.5625,59991.16015625,308.6000061035156,333.8133239746094,126926.5625,63032.76171875,311.0,341.5633239746094,1256062.0,34878965587,28107300.0,187245000.0
2021-10-27,129242.2421875,58482.38671875,318.0914306640625,345.9533386230469,129444.9453125,58482.38671875,323.1700134277344,345.9533386230469,129948.625,61435.18359375,326.1000061035156,356.9599914550781,127430.2421875,58208.1875,316.0,343.59332275390625,128941.2734375,60352.0,316.0,346.5533447265625,1438492.0,43657076893,52588700.0,115579500.0
2021-10-28,126224.9140625,60622.13671875,319.2529296875,359.0133361816406,126422.890625,60622.13671875,324.3500061035156,359.0133361816406,130955.9765625,62128.6328125,324.8699951171875,360.3333435058594,125919.2109375,58206.91796875,321.3599853515625,351.3999938964844,129948.625,58470.73046875,324.3299865722656,356.10333251953125,1770377.0,45257083247,26297900.0,81639600.0
2021-10-29,126224.9140625,62227.96484375,326.40869140625,371.3333435058594,126422.890625,62227.96484375,331.6199951171875,371.3333435058594,127430.2421875,62927.609375,332.0,371.7366638183594,123904.5,60329.96484375,323.8999938964844,357.7366638183594,126422.890625,60624.87109375,324.1300048828125,360.6199951171875,1877548.0,36856881767,34766000.0,89755200.0
2021-10-30,,61888.83203125,,,,61888.83203125,,,,62330.14453125,,,,60918.38671875,,,,62239.36328125,,,,32157938616,,
2021-10-31,,61318.95703125,,,,61318.95703125,,,,62406.171875,,,,60074.328125,,,,61850.48828125,,,,32241199927,,
2021-11-01,126224.9140625,61004.40625,324.19403076171875,402.86334228515625,126422.890625,61004.40625,329.3699951171875,402.86334228515625,127933.9140625,62419.00390625,331.489990234375,403.25,125919.2109375,59695.18359375,326.3699951171875,372.88665771484375,126926.5625,61320.44921875,331.3599853515625,381.6666564941406,1073623.0,36150572843,27073200.0,168146100.0
2021-11-02,128739.359375,63226.40234375,327.8949279785156,390.6666564941406,128941.2734375,63226.40234375,333.1300048828125,390.6666564941406,129444.9453125,64242.79296875,333.45001220703125,402.86334228515625,126926.5625,60673.0546875,330.0,382.0,126926.5625,60963.25390625,330.30999755859375,386.4533386230469,1630388.0,37746665647,26487100.0,128213400.0
2021-11-03,125219.140625,62970.046875,328.7512512207031,404.6199951171875,125415.53125,62970.046875,334.0,404.6199951171875,129444.9453125,63516.9375,334.8999938964844,405.1300048828125,124408.1796875,61184.23828125,330.6499938964844,384.2066650390625,128941.2734375,63254.3359375,333.8999938964844,392.4433288574219,2916359.0,36124731509,21500100.0,103885500.0
2021-11-04,130750.8984375,61452.23046875,331.15289306640625,409.9700012207031,130955.9765625,61452.23046875,336.44000244140625,409.9700012207031,131459.65625,63123.2890625,336.5400085449219,414.4966735839844,126422.890625,60799.6640625,329.510009765625,405.6666564941406,126926.5625,62941.8046875,332.8900146484375,411.4700012207031,5957289.0,32615846901,23992200.0,76192200.0
2021-11-05,129242.2421875,61125.67578125,330.7789001464844,407.36334228515625,129444.9453125,61125.67578125,336.05999755859375,407.36334228515625,131963.328125,62541.46875,338.7900085449219,413.2900085449219,127430.2421875,60844.609375,334.4200134277344,402.6666564941406,131963.328125,61460.078125,338.510009765625,409.3333435058594,2790207.0,30605102446,22570100.0,64886400.0
2021-11-06,,61527.48046875,,,,61527.48046875,,,,61590.68359375,,,,60163.78125,,,,61068.875,,,,29094934221,,
2021-11-07,,63326.98828125,,,,63326.98828125,,,,63326.98828125,,,,61432.48828125,,,,61554.921875,,,,24726754302,,
2021-11-08,125722.0234375,67566.828125,331.6942443847656,387.64666748046875,125919.2109375,67566.828125,336.989990234375,387.64666748046875,129444.9453125,67673.7421875,337.6499938964844,399.0,123904.5,63344.06640625,334.44000244140625,377.6666564941406,129444.9453125,63344.06640625,337.29998779296875,383.2633361816406,3997502.0,41125608330,20897000.0,100337100.0
2021-11-09,126224.9140625,66971.828125,330.67059326171875,341.1666564941406,126422.890625,66971.828125,335.95001220703125,341.1666564941406,127933.9140625,68530.3359375,338.7200012207031,391.5,125415.53125,66382.0625,334.5299987792969,337.17333984375,125415.53125,67549.734375,337.1099853515625,391.20001220703125,1976355.0,42357991721,21307400.0,177317400.0
2021-11-10,124716.2578125,64995.23046875,325.60150146484375,355.98333740234375,124911.859375,64995.23046875,330.79998779296875,355.98333740234375,128437.59375,68789.625,334.6300048828125,359.3666687011719,124408.1796875,63208.11328125,329.9200134277344,329.10333251953125,126422.890625,66953.3359375,334.57000732421875,336.8033447265625,1587221.0,48730828378,25500900.0,128408100.0
2021-11-11,126224.9140625,64949.9609375,327.2059326171875,354.5033264160156,126422.890625,64949.9609375,332.42999267578125,354.5033264160156,126422.890625,65579.015625,333.7699890136719,368.3233337402344,122393.46875,64180.48828125,330.510009765625,351.55999755859375,123904.5,64978.890625,331.25,367.5899963378906,1941096.0,35880633236,16849800.0,67189800.0
2021-11-12,127733.578125,64155.94140625,331.4284973144531,344.47332763671875,127933.9140625,64155.94140625,336.7200012207031,344.47332763671875,128941.2734375,65460.81640625,337.2300109863281,351.5,125415.53125,62333.9140625,333.7900085449219,339.73333740234375,126926.5625,64863.98046875,333.9200134277344,349.1666564941406,2085325.0,36084893887,23831000.0,76719300.0
2021-11-13,,64469.52734375,,,,64469.52734375,,,,64915.67578125,,,,63303.734375,,,,64158.12109375,,,,30474228777,,
2021-11-14,,65466.83984375,,,,65466.83984375,,,,65495.1796875,,,,63647.80859375,,,,64455.37109375,,,,25122092191,,
2021-11-15,129745.1328125,63557.87109375,330.78875732421875,337.7966613769531,129948.625,63557.87109375,336.07000732421875,337.7966613769531,130452.3046875,66281.5703125,337.8800048828125,343.99334716796875,127933.9140625,63548.14453125,334.0299987792969,326.20001220703125,127933.9140625,65521.2890625,337.5400085449219,339.2099914550781,1701656.0,30558763548,16723000.0,104326800.0
2021-11-16,128236.46875,60161.24609375,334.1746520996094,351.57666015625,128437.59375,60161.24609375,339.510009765625,351.57666015625,130955.9765625,63721.1953125,340.6700134277344,352.3999938964844,127933.9140625,59016.3359375,335.510009765625,334.05999755859375,129948.625,63721.1953125,335.67999267578125,334.4366760253906,1579772.0,46844335592,20886800.0,79627200.0
2021-11-17,125722.0234375,60368.01171875,334.4014587402344,363.0033264160156,125919.2109375,60368.01171875,339.1199951171875,363.0033264160156,129948.625,60823.609375,342.19000244140625,373.21331787109375,125919.2109375,58515.41015625,338.0,351.8333435058594,128941.2734375,60139.62109375,338.94000244140625,354.5033264160156,1663424.0,39178392930,19053400.0,94336200.0
2021-11-18,125219.140625,56942.13671875,336.52154541015625,365.4599914550781,125415.53125,56942.13671875,341.2699890136719,365.4599914550781,126926.5625,60948.5,342.45001220703125,370.6666564941406,123904.5,56550.79296875,337.1199951171875,358.3399963378906,125919.2109375,60360.13671875,338.17999267578125,368.8500061035156,1532653.0,41388338699,22463500.0,62696700.0
2021-11-19,127733.578125,58119.578125,338.3359375,379.0199890136719,127933.9140625,58119.578125,343.1099853515625,379.0199890136719,128437.59375,58351.11328125,345.1000061035156,379.5733337402344,125415.53125,55705.1796875,342.20001220703125,364.23333740234375,125919.2109375,56896.12890625,342.6400146484375,366.2900085449219,1501254.0,38702407772,21963400.0,64926900.0
2021-11-20,,59697.1953125,,,,59697.1953125,,,,59859.87890625,,,,57469.7265625,,,,58115.08203125,,,,30624264863,,
2021-11-21,,58730.4765625,,,,58730.4765625,,,,60004.42578125,,,,58618.9296875,,,,59730.5078125,,,,26123447605,,
2021-11-22,129242.2421875,56289.2890625,335.1015625,385.6233215332031,129444.9453125,56289.2890625,339.8299865722656,385.6233215332031,129948.625,59266.359375,349.6700134277344,400.6499938964844,126422.890625,55679.83984375,339.54998779296875,377.4766540527344,127933.9140625,58706.84765625,344.6199951171875,387.4433288574219,2197132.0,35036121783,31031100.0,99217500.0
2021-11-23,125219.140625,57569.07421875,332.98150634765625,369.6766662597656,125415.53125,57569.07421875,337.67999267578125,369.6766662597656,128941.2734375,57875.515625,339.45001220703125,393.5,124911.859375,55632.76171875,333.55999755859375,354.23333740234375,128437.59375,56304.5546875,337.04998779296875,389.1700134277344,1966737.0,37485803899,30427600.0,108515100.0
2021-11-24,125219.140625,56280.42578125,333.20831298828125,372.0,125415.53125,56280.42578125,337.9100036621094,372.0,126422.890625,57803.06640625,338.1600036621094,377.5899963378906,124408.1796875,55964.22265625,333.9100036621094,354.0,125415.53125,57565.8515625,336.2799987792969,360.1300048828125,1577436.0,36635566789,21661300.0,67680600.0
2021-11-25,128739.359375,57274.6796875,,,128941.2734375,57274.6796875,,,129444.9453125,59367.96875,,,125415.53125,57146.68359375,,,125919.2109375,57165.41796875,,,2885127.0,34284016248,,
2021-11-26,126224.9140625,53569.765625,325.0928039550781,360.6400146484375,126422.890625,53569.765625,329.67999267578125,360.6400146484375,129444.9453125,59183.48046875,337.92999267578125,369.59332275390625,125919.2109375,53569.765625,328.1199951171875,360.3333435058594,128437.59375,58960.28515625,334.3500061035156,366.489990234375,1666783.0,41810748221,24217200.0,35042700.0
2021-11-27,,54815.078125,,,,54815.078125,,,,55329.2578125,,,,53668.35546875,,,,53736.4296875,,,,30560857714,,
2021-11-28,,57248.45703125,,,,57248.45703125,,,,57393.84375,,,,53576.734375,,,,54813.0234375,,,,28116886357,,
2021-11-29,123710.46875,57806.56640625,331.94610595703125,378.9966735839844,123904.5,57806.56640625,336.6300048828125,378.9966735839844,126422.890625,58872.87890625,339.0299987792969,380.8900146484375,122897.1484375,56792.52734375,334.739990234375,366.7300109863281,123904.5,57291.90625,334.94000244140625,366.9966735839844,2016654.0,32370840356,28563500.0,58393500.0
2021-11-30,122704.6953125,57005.42578125,325.9901428222656,381.586669921875,122897.1484375,57005.42578125,330.5899963378906,381.586669921875,125415.53125,59113.40234375,337.7799987792969,389.3333435058594,122393.46875,56057.28125,328.989990234375,372.6666564941406,124911.859375,57830.11328125,335.32000732421875,381.4566650390625,3779416.0,36708594618,42885600.0,81276000.0
2021-12-01,123207.5859375,57229.828125,325.48724365234375,365.0,123400.828125,57229.828125,330.0799865722656,365.0,124408.1796875,59041.68359375,339.2799987792969,390.9466552734375,121889.796875,56553.08203125,329.3900146484375,363.586669921875,122393.46875,56907.96484375,335.1300048828125,386.8999938964844,1471758.0,36858195307,33337600.0,68450400.0
2021-12-02,123207.5859375,56477.81640625,324.9054260253906,361.5333251953125,123400.828125,56477.81640625,329.489990234375,361.5333251953125,123904.5,57349.234375,333.489990234375,371.0,120882.4453125,55895.1328125,327.79998779296875,352.2166748046875,122393.46875,57217.37109375,330.29998779296875,366.35333251953125,2013295.0,32379968686,30766000.0,73114800.0
2021-12-03,124213.3671875,53598.24609375,318.515625,338.3233337402344,124408.1796875,53598.24609375,323.010009765625,338.3233337402344,124911.859375,57482.16796875,332.70001220703125,363.52667236328125,122393.46875,52496.5859375,318.0299987792969,333.4033203125,122897.1484375,56509.1640625,331.989990234375,361.5966796875,1478033.0,39789134215,41779300.0,92322000.0
2021-12-04,,49200.703125,,,,49200.703125,,,,53904.6796875,,,,42874.6171875,,,,53727.87890625,,,,61385677469,,
2021-12-05,,49368.84765625,,,,49368.84765625,,,,49768.1484375,,,,47857.49609375,,,,49201.51953125,,,,37198201161,,
2021-12-06,121698.921875,50582.625,321.6513671875,336.336669921875,121889.796875,50582.625,326.19000244140625,336.336669921875,123400.828125,50929.51953125,327.45001220703125,340.5466613769531,121386.1171875,47281.03515625,319.2300109863281,316.8333435058594,123400.828125,49413.48046875,323.95001220703125,333.836669921875,1466611.0,37707308001,30032600.0,81663000.0
2021-12-07,121196.03125,50700.0859375,330.2599182128906,350.5833435058594,121386.1171875,50700.0859375,334.9200134277344,350.5833435058594,122897.1484375,51934.78125,335.79998779296875,352.5566711425781,120882.4453125,50175.80859375,330.1000061035156,342.2699890136719,122393.46875,50581.828125,331.6400146484375,348.0666809082031,1209843.0,33676814852,31021900.0,56084700.0
2021-12-08,121698.921875,50504.796875,330.3092041015625,356.32000732421875,121889.796875,50504.796875,334.9700012207031,356.32000732421875,124408.1796875,51171.375,335.5,357.4599914550781,121386.1171875,48765.98828125,330.79998779296875,344.3333435058594,122393.46875,50667.6484375,335.30999755859375,350.9033203125,2271491.0,28479699446,24761000.0,41906400.0
2021-12-09,123207.5859375,47672.12109375,328.4652404785156,334.6000061035156,123400.828125,47672.12109375,333.1000061035156,334.6000061035156,123400.828125,50797.1640625,336.489990234375,354.163330078125,120882.4453125,47358.3515625,332.1199951171875,334.1199951171875,121386.1171875,50450.08203125,334.4100036621094,353.5466613769531,2321769.0,29603577251,22214200.0,59438400.0
2021-12-10,123207.5859375,47243.3046875,337.7738342285156,339.010009765625,123400.828125,47243.3046875,342.5400085449219,339.010009765625,123400.828125,50015.25390625,343.0,340.32666015625,121889.796875,47023.69921875,334.7900085449219,327.510009765625,122897.1484375,47642.14453125,334.9800109863281,336.25,967270.0,30966005122,38095700.0,59664300.0
2021-12-11,,49362.5078125,,,,49362.5078125,,,,49458.2109375,,,,46942.34765625,,,,47264.6328125,,,,25775869261,,
2021-12-12,,50098.3359375,,,,50098.3359375,,,,50724.8671875,,,,48725.8515625,,,,49354.85546875,,,,21939223599,,
2021-12-13,120693.1484375,46737.48046875,334.67755126953125,322.13665771484375,120882.4453125,46737.48046875,339.3999938964844,322.13665771484375,123904.5,50205.0,343.7900085449219,335.0,120882.4453125,45894.84765625,339.0799865722656,317.1400146484375,123904.5,50114.7421875,340.67999267578125,333.6966552734375,1394831.0,32166727776,28899400.0,78595500.0
2021-12-14,119184.484375,46612.6328125,323.7714538574219,319.5033264160156,119371.4140625,46612.6328125,328.3399963378906,319.5033264160156,119875.0859375,48431.3984375,334.6400146484375,322.13665771484375,117860.3828125,46424.49609375,324.1099853515625,310.0,119371.4140625,46709.82421875,333.2200012207031,315.0,1705866.0,34638619079,44438700.0,70806300.0
2021-12-15,119184.484375,48896.72265625,329.99365234375,325.3299865722656,119371.4140625,48896.72265625,334.6499938964844,325.3299865722656,119875.0859375,49473.95703125,335.19000244140625,326.25,117860.3828125,46671.96484375,324.5,309.4166564941406,118364.0546875,48379.75390625,328.6099853515625,317.7366638183594,1062410.0,36541828520,35381100.0,75169200.0
2021-12-16,120190.2578125,47665.42578125,320.37933349609375,308.97332763671875,120378.765625,47665.42578125,324.8999938964844,308.97332763671875,121386.1171875,49425.57421875,336.760009765625,331.6600036621094,119371.4140625,47529.87890625,323.0199890136719,307.2833251953125,120378.765625,48900.46484375,335.7099914550781,331.5,1160185.0,27268150947,35034800.0,82771500.0
2021-12-17,118178.703125,46202.14453125,319.2945861816406,310.8566589355469,118364.0546875,46202.14453125,323.79998779296875,310.8566589355469,119875.0859375,48004.89453125,324.9200134277344,320.2200012207031,118364.0546875,45618.21484375,317.25,303.0133361816406,118867.734375,47653.73046875,320.8800048828125,304.92333984375,1255838.0,32902725329,47750300.0,100437300.0
2021-12-18,,46848.77734375,,,,46848.77734375,,,,47313.828125,,,,45598.44140625,,,,46219.25390625,,,,26098292690,,
2021-12-19,,46707.015625,,,,46707.015625,,,,48089.6640625,,,,46502.953125,,,,46853.8671875,,,,25154053861,,
2021-12-20,113652.7109375,46880.27734375,315.4587707519531,299.9800109863281,113830.96875,46880.27734375,319.9100036621094,299.9800109863281,117860.3828125,47401.71875,322.79998779296875,307.2300109863281,113830.96875,45579.80859375,317.57000732421875,297.7966613769531,117356.703125,46707.0625,320.04998779296875,303.5666809082031,2967970.0,30961902129,28326500.0,56480100.0
2021-12-21,115161.3828125,48936.61328125,322.736083984375,312.84332275390625,115342.0,48936.61328125,327.2900085449219,312.84332275390625,115845.671875,49300.91796875,327.7300109863281,313.1666564941406,113327.2890625,46698.7734375,319.79998779296875,295.3733215332031,113327.2890625,46886.078125,323.2900085449219,305.6233215332031,1356910.0,27055803928,24740600.0,71517900.0
2021-12-22,115161.3828125,48628.51171875,328.5638427734375,336.2900085449219,115342.0,48628.51171875,333.20001220703125,336.2900085449219,116349.3515625,49544.796875,333.6099853515625,338.5533447265625,114334.640625,48450.94140625,325.75,319.01666259765625,115845.671875,48937.09765625,328.29998779296875,321.88665771484375,1028938.0,24447979559,24831500.0,93634200.0
2021-12-23,113652.7109375,50784.5390625,330.0331115722656,355.6666564941406,113830.96875,50784.5390625,334.69000244140625,355.6666564941406,115845.671875,51332.33984375,336.3900146484375,357.6600036621094,113830.96875,48065.8359375,332.7300109863281,332.5199890136719,115342.0,48626.34375,332.75,335.6000061035156,1105421.0,28223878108,19617800.0,92713200.0
2021-12-24,115161.3828125,50822.1953125,,,115342.0,50822.1953125,,,115845.671875,51814.02734375,,,113327.2890625,50514.49609375,,,113830.96875,50806.05078125,,,1473671.0,24367912228,,
2021-12-25,,50429.859375,,,,50429.859375,,,,51176.59765625,,,,50236.70703125,,,,50854.91796875,,,,19030650914,,
2021-12-26,,50809.515625,,,,50809.515625,,,,51196.37890625,,,,49623.10546875,,,,50428.69140625,,,,20964372926,,
2021-12-27,113652.7109375,50640.41796875,337.6851501464844,364.64666748046875,113830.96875,50640.41796875,342.45001220703125,364.64666748046875,115342.0,51956.328125,342.4800109863281,372.3333435058594,113830.96875,50499.46875,335.42999267578125,356.90667724609375,114838.3203125,50802.609375,335.4599914550781,357.8900146484375,1108549.0,24324345758,19947000.0,71145900.0
2021-12-28,114155.6015625,47588.85546875,336.5018615722656,362.8233337402344,114334.640625,47588.85546875,341.25,362.8233337402344,114838.3203125,50679.859375,343.80999755859375,373.0,113830.96875,47414.2109375,340.32000732421875,359.47332763671875,113830.96875,50679.859375,343.1499938964844,369.8299865722656,2353548.0,33430376883,15661500.0,60324000.0
2021-12-29,114711.6640625,46444.7109375,337.1921081542969,362.0633239746094,114838.3203125,46444.7109375,341.95001220703125,362.0633239746094,118364.0546875,48119.7421875,344.29998779296875,368.0,114838.3203125,46201.49609375,339.67999267578125,354.71331787109375,116349.3515625,47623.87109375,341.29998779296875,366.21331787109375,1778425.0,30049226299,15042000.0,56154000.0
2021-12-30,113202.296875,47178.125,334.59869384765625,356.7799987792969,113327.2890625,47178.125,339.32000732421875,356.7799987792969,115342.0,47879.96484375,343.1300048828125,365.1833190917969,113327.2890625,46060.3125,338.82000732421875,351.04998779296875,114838.3203125,46490.60546875,341.9100036621094,353.77667236328125,1214149.0,26686491018,15994500.0,47040900.0
2021-12-31,,46306.4453125,331.6404113769531,352.260009765625,,46306.4453125,336.32000732421875,352.260009765625,,48472.52734375,339.3599853515625,360.6666564941406,,45819.953125,335.8500061035156,351.5299987792969,,47169.37109375,338.510009765625,357.8133239746094,,36974172400,18000800.0,40733700.0
2022-01-01,,47686.8125,,,,47686.8125,,,,47827.3125,,,,46288.484375,,,,46311.74609375,,,,24582667004,,
2022-01-02,,47345.21875,,,,47345.21875,,,,47881.40625,,,,46856.9375,,,,47680.92578125,,,,27951569547,,
2022-01-03,,46458.1171875,330.0922546386719,399.9266662597656,,46458.1171875,334.75,399.9266662597656,,47510.7265625,338.0,400.3566589355469,,45835.96484375,329.7799987792969,378.67999267578125,,47343.54296875,335.3500061035156,382.5833435058594,,33071628362,28865100.0,103931400.0
2022-01-04,112196.0546875,45897.57421875,324.4320983886719,383.1966552734375,112319.9375,45897.57421875,329.010009765625,383.1966552734375,115342.0,47406.546875,335.20001220703125,402.6666564941406,111816.2578125,45752.46484375,326.1199951171875,374.3500061035156,114838.3203125,46458.8515625,334.8299865722656,396.51666259765625,2378714.0,42494677905,32674300.0,100248300.0
2022-01-05,106158.6015625,43569.00390625,311.9778747558594,362.7066650390625,106275.8125,43569.00390625,316.3800048828125,362.7066650390625,111816.2578125,46929.046875,326.07000732421875,390.11334228515625,105772.1328125,42798.22265625,315.9800109863281,360.336669921875,111816.2578125,45899.359375,325.8599853515625,382.2166748046875,5071136.0,36851084859,40054300.0,80119800.0
2022-01-06,100624.265625,43160.9296875,309.51263427734375,354.8999938964844,100735.3671875,43160.9296875,313.8800048828125,354.8999938964844,103757.4296875,43748.71875,318.70001220703125,362.6666564941406,100634.6328125,42645.5390625,311.489990234375,340.1666564941406,103253.75,43565.51171875,313.1499938964844,359.0,7068448.0,30208048289,39646100.0,90336600.0
2022-01-07,100624.265625,41557.90234375,309.6704406738281,342.32000732421875,100735.3671875,41557.90234375,314.0400085449219,342.32000732421875,102246.3984375,43153.5703125,316.5,360.30999755859375,100533.8984375,41077.4453125,310.0899963378906,336.6666564941406,100735.3671875,43153.5703125,314.1499938964844,360.1233215332031,3933744.0,84196607520,32720000.0,84164700.0
2022-01-08,,41733.94140625,,,,41733.94140625,,,,42228.94140625,,,,40672.27734375,,,,41561.46484375,,,,28066355845,,
2022-01-09,,41911.6015625,,,,41911.6015625,,,,42663.94921875,,,,41338.16015625,,,,41734.7265625,,,,21294384372,,
2022-01-10,97203.0390625,41821.26171875,309.8971862792969,352.7066650390625,97310.3671875,41821.26171875,314.2699890136719,352.7066650390625,101239.046875,42199.484375,314.7200012207031,353.0333251953125,95900.0703125,39796.5703125,304.69000244140625,326.6666564941406,100735.3671875,41910.23046875,309.489990234375,333.3333435058594,5338491.0,32104232331,44289500.0,91815000.0
2022-01-11,95593.0546875,42735.85546875,310.59735107421875,354.79998779296875,95698.6015625,42735.85546875,314.9800109863281,354.79998779296875,97914.78125,43001.15625,316.6099853515625,358.6166687011719,95194.921875,41407.75390625,309.8900146484375,346.2733459472656,96705.953125,41819.5078125,313.3800048828125,351.22332763671875,4350388.0,26327648900,29386800.0,66063300.0
2022-01-12,97806.7890625,43949.1015625,313.8415832519531,368.739990234375,97914.78125,43949.1015625,318.2699890136719,368.739990234375,99325.0703125,44135.3671875,323.4100036621094,371.61334228515625,96806.6875,42528.98828125,317.0799865722656,357.5299987792969,96806.6875,42742.1796875,319.6700134277344,359.6166687011719,3329971.0,33499938689,34372200.0,83739000.0
2022-01-13,97303.6640625,42591.5703125,300.5589599609375,343.85333251953125,97411.1015625,42591.5703125,304.79998779296875,343.85333251953125,98922.1328125,44278.421875,320.8800048828125,371.8666687011719,96907.421875,42447.04296875,304.0,342.17999267578125,98216.984375,43946.7421875,320.4700012207031,369.69000244140625,2500706.0,47691135082,45366000.0,97209900.0
2022-01-14,94486.1796875,43099.69921875,305.8838806152344,349.8699951171875,94590.5078125,43099.69921875,310.20001220703125,349.8699951171875,96000.8046875,43346.6875,310.82000732421875,350.6666564941406,94288.3046875,41982.6171875,303.75,337.7933349609375,95900.0703125,42598.87109375,304.25,339.9599914550781,2665413.0,23577403399,39846400.0,72924300.0
2022-01-15,,43177.3984375,,,,43177.3984375,,,,43724.671875,,,,42669.03515625,,,,43101.8984375,,,,18371348298,,
2022-01-16,,43113.87890625,,,,43113.87890625,,,,43436.80859375,,,,42691.0234375,,,,43172.0390625,,,,17902097845,,
2022-01-17,93479.9375,42250.55078125,,,93583.15625,42250.55078125,,,94993.453125,43179.390625,,,92676.5390625,41680.3203125,,,93583.15625,43118.12109375,,,2570371.0,21690904261,,
2022-01-18,92574.3203125,42375.6328125,298.43890380859375,343.5033264160156,92676.5390625,42375.6328125,302.6499938964844,343.5033264160156,95094.1875,42534.40234375,309.79998779296875,356.92999267578125,92676.5390625,41392.21484375,301.739990234375,338.6866760253906,93583.15625,42250.07421875,304.07000732421875,342.2033386230469,1638777.0,22417209227,42333200.0,66743400.0
2022-01-19,90964.3359375,41744.328125,299.1094665527344,331.8833312988281,91064.7734375,41744.328125,303.3299865722656,331.8833312988281,91064.7734375,42478.3046875,313.9100036621094,351.5566711425781,87941.9765625,41242.9140625,302.70001220703125,331.6666564941406,89050.0625,42374.0390625,306.2900085449219,347.2366638183594,4554153.0,23091543258,45933900.0,75442500.0
2022-01-20,92876.1953125,40680.41796875,297.4035339355469,332.0899963378906,92978.7421875,40680.41796875,301.6000061035156,332.0899963378906,93381.6875,43413.0234375,311.6499938964844,347.2200012207031,89453.0078125,40672.82421875,301.1400146484375,331.3333435058594,91467.7109375,41744.02734375,309.07000732421875,336.57666015625,2982749.0,20382033940,35380700.0,70488600.0
2022-01-21,92373.078125,36457.31640625,291.9110107421875,314.6333312988281,92475.0703125,36457.31640625,296.0299987792969,314.6333312988281,94791.984375,41060.52734375,304.1099853515625,334.8500061035156,91266.2421875,35791.42578125,295.6099853515625,313.5,91769.921875,40699.60546875,302.69000244140625,332.11334228515625,2933038.0,43011992031,57984400.0,103416000.0
2022-01-22,,35030.25,,,,35030.25,,,,36688.8125,,,,34349.25,,,,36471.58984375,,,,39714385405,,
2022-01-23,,36276.8046875,,,,36276.8046875,,,,36433.3125,,,,34784.96875,,,,35047.359375,,,,26017975951,,
2022-01-24,90561.8359375,36654.328125,292.24627685546875,310.0,90661.828125,36654.328125,296.3699951171875,310.0,92777.2734375,37247.51953125,297.1099853515625,311.1700134277344,90359.625,33184.05859375,276.04998779296875,283.8233337402344,91568.453125,36275.734375,292.20001220703125,301.586669921875,2006938.0,41856658597,85731500.0,151565700.0
2022-01-25,88146.8515625,36954.00390625,284.4759216308594,306.1333312988281,88244.1796875,36954.00390625,288.489990234375,306.1333312988281,91366.9765625,37444.5703125,294.989990234375,317.086669921875,88143.4453125,35779.4296875,285.1700134277344,301.07000732421875,90964.0390625,36654.8046875,291.5199890136719,304.73333740234375,2823813.0,26428189594,72848600.0,86595900.0
2022-01-26,88146.8515625,36852.12109375,292.58154296875,312.4700012207031,88244.1796875,36852.12109375,296.7099914550781,312.4700012207031,88244.1796875,38825.41015625,308.5,329.2300109863281,88244.1796875,36374.90625,293.0299987792969,302.0,88244.1796875,36950.515625,307.989990234375,317.4766540527344,0.0,31324598034,90428900.0,104867400.0
2022-01-27,83115.640625,37138.234375,295.66802978515625,276.3666687011719,83207.4140625,37138.234375,299.8399963378906,276.3666687011719,88143.4453125,37148.32421875,307.29998779296875,311.7966613769531,83207.4140625,35629.28125,297.92999267578125,276.3333435058594,87639.7734375,36841.87890625,302.6600036621094,311.1199951171875,3766054.0,25041426629,53481300.0,147109500.0
2022-01-28,85530.625,37784.33203125,303.97088623046875,282.1166687011719,85625.0625,37784.33203125,308.260009765625,282.1166687011719,86229.4765625,37952.87890625,308.4800109863281,285.8333435058594,82804.46875,36211.109375,294.45001220703125,264.0033264160156,83408.8828125,37128.4453125,300.2300109863281,277.1866760253906,2936684.0,22238830523,49743700.0,134789100.0
2022-01-29,,38138.1796875,,,,38138.1796875,,,,38576.26171875,,,,37406.47265625,,,,37780.71484375,,,,17194183075,,
2022-01-30,,37917.6015625,,,,37917.6015625,,,,38266.33984375,,,,37437.7109375,,,,38151.91796875,,,,14643548444,,
2022-01-31,,38483.125,306.6529846191406,312.239990234375,,38483.125,310.9800109863281,312.239990234375,,38647.26171875,312.3800048828125,312.663330078125,,36733.57421875,306.3699951171875,287.3500061035156,,37920.28125,308.95001220703125,290.9033203125,,20734730465,46444500.0,104436000.0
2022-02-01,,38743.2734375,304.4638977050781,310.4166564941406,,38743.2734375,308.760009765625,310.4166564941406,,39115.1328125,310.6300048828125,314.5666809082031,,38113.6640625,305.1300048828125,301.6666564941406,,38481.765625,310.4100036621094,311.7366638183594,,20288500328,40950400.0,73138200.0
