,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS
Date,,,,,,,,,,,,
2021-05-28,46021.1953125,21100.0,47350.0,21100.0,48450.0,21300.0,47100.0,20850.0,47550.0,21250.0,722955,1179825
2021-05-31,45486.6328125,21200.0,46800.0,21200.0,48150.0,21250.0,46200.0,20800.0,47400.0,21150.0,709999,1332537
2021-06-01,47284.7109375,21800.0,48650.0,21800.0,48850.0,22100.0,46150.0,21250.0,46550.0,21400.0,1080436,4789600
2021-06-02,46264.1796875,21850.0,47600.0,21850.0,48650.0,22100.0,47300.0,21650.0,48650.0,22050.0,717322,1964033
2021-06-03,45583.82421875,21550.0,46900.0,21550.0,47750.0,21950.0,46350.0,21400.0,47650.0,21850.0,481000,1365180
2021-06-04,45243.6484375,22550.0,46550.0,22550.0,47150.0,22750.0,45900.0,21300.0,46650.0,21450.0,475892,5408275
2021-06-07,46264.1796875,23800.0,47600.0,23800.0,48100.0,24200.0,46550.0,22400.0,47000.0,23000.0,676758,9691796
2021-06-08,48062.26171875,23850.0,49450.0,23850.0,51300.0,24650.0,47800.0,23250.0,48000.0,24000.0,2103538,5782861
2021-06-09,48694.0234375,23950.0,50100.0,23950.0,50800.0,25000.0,48600.0,23600.0,49650.0,23850.0,744822,6784110
2021-06-10,47430.50390625,24600.0,48800.0,24600.0,50700.0,24850.0,48750.0,23750.0,50500.0,24600.0,733034,4732489
2021-06-11,47624.890625,25000.0,49000.0,25000.0,49400.0,25500.0,48150.0,24400.0,48600.0,24650.0,419246,5343627
2021-06-14,46847.34375,26000.0,48200.0,26000.0,49650.0,26600.0,48000.0,24500.0,49100.0,25150.0,365346,7916778
2021-06-15,46701.55078125,24000.0,48050.0,24000.0,48850.0,25850.0,47750.0,24000.0,48250.0,25800.0,316197,8379609
2021-06-16,46604.35546875,24200.0,47950.0,24200.0,48750.0,24550.0,47700.0,23650.0,47900.0,24100.0,334755,3411919
2021-06-17,45049.26171875,23850.0,46350.0,23850.0,47950.0,24500.0,46000.0,23700.0,47800.0,24000.0,803155,2792632
2021-06-18,47236.1171875,24950.0,48600.0,24950.0,48900.0,25550.0,46300.0,24100.0,46550.0,24200.0,848713,6696236
2021-06-21,45632.421875,24250.0,46950.0,24250.0,48500.0,25250.0,46600.0,24050.0,48100.0,24950.0,535869,3252315
2021-06-22,46118.390625,24400.0,47450.0,24400.0,48250.0,25000.0,47150.0,24100.0,47500.0,24600.0,288624,2532616
2021-06-23,45195.05078125,24000.0,46500.0,24000.0,47700.0,24550.0,46150.0,23800.0,47550.0,24500.0,479845,2083349
2021-06-24,45486.6328125,23600.0,46800.0,23600.0,47350.0,23950.0,46550.0,23150.0,46750.0,23900.0,261332,2403542
2021-06-25,45146.453125,23850.0,46450.0,23850.0,47000.0,24450.0,46300.0,23800.0,46900.0,23850.0,389400,1826728
2021-06-28,45243.6484375,24400.0,46550.0,24400.0,48700.0,24600.0,46500.0,24050.0,47050.0,24300.0,627181,1988287
2021-06-29,46021.1953125,24600.0,47350.0,24600.0,47800.0,24700.0,46350.0,24100.0,46600.0,24650.0,413058,1692804
2021-06-30,45681.015625,24250.0,47000.0,24250.0,47500.0,24700.0,46550.0,24200.0,47450.0,24700.0,330414,1214359
2021-07-01,45826.80859375,24050.0,47150.0,24050.0,47850.0,24400.0,46450.0,23750.0,46900.0,24350.0,394173,1347808
2021-07-02,47090.328125,24450.0,48450.0,24450.0,49750.0,24800.0,47900.0,24250.0,47900.0,24300.0,801538,1819387
2021-07-05,51998.60546875,24850.0,53500.0,24850.0,54500.0,25400.0,48600.0,24500.0,48900.0,24700.0,3222660,2828257
2021-07-06,52776.15625,24300.0,54300.0,24300.0,55300.0,25250.0,52900.0,24100.0,53500.0,25150.0,1281141,2628931
2021-07-07,52970.54296875,24300.0,54500.0,24300.0,55200.0,24750.0,53400.0,24200.0,54000.0,24450.0,770984,1812346
2021-07-08,49374.37890625,23600.0,50800.0,23600.0,55100.0,24200.0,50800.0,23300.0,54500.0,24150.0,1334065,2391056
2021-07-09,49860.34375,23100.0,51300.0,23100.0,52400.0,23350.0,50400.0,22650.0,51000.0,23150.0,887239,2305253
2021-07-12,49763.15234375,23150.0,51200.0,23150.0,52700.0,23350.0,51000.0,23050.0,52200.0,23250.0,558211,913792
2021-07-13,50054.734375,23100.0,51500.0,23100.0,51500.0,23600.0,49950.0,23050.0,50500.0,23200.0,480067,908591
2021-07-14,48985.6015625,22550.0,50400.0,22550.0,51200.0,22950.0,50100.0,22550.0,51000.0,22900.0,337693,1375157
2021-07-15,49277.18359375,22650.0,50700.0,22650.0,51800.0,22800.0,50500.0,22550.0,50700.0,22650.0,440628,786578
2021-07-16,50054.734375,22750.0,51500.0,22750.0,52500.0,23250.0,50700.0,22700.0,51000.0,22950.0,525029,1063316
2021-07-19,50151.9296875,22200.0,51600.0,22200.0,53100.0,22450.0,51000.0,22100.0,52500.0,22450.0,614031,1100949
2021-07-20,50151.9296875,22550.0,51600.0,22550.0,52200.0,22700.0,50500.0,21950.0,50600.0,21950.0,392436,1388186
2021-07-21,49471.57421875,22300.0,50900.0,22300.0,52400.0,22750.0,50700.0,22250.0,52400.0,22750.0,499557,919021
2021-07-22,50735.08984375,22650.0,52200.0,22650.0,52800.0,22700.0,50700.0,22350.0,51100.0,22450.0,473246,778025
2021-07-23,50346.3125,22800.0,51800.0,22800.0,53000.0,22950.0,51600.0,22500.0,52300.0,22750.0,358425,716507
2021-07-26,49471.57421875,22800.0,50900.0,22800.0,52100.0,23200.0,50900.0,22600.0,52100.0,23100.0,301964,919999
2021-07-27,49471.57421875,23800.0,50900.0,23800.0,52200.0,24650.0,50600.0,22750.0,51000.0,22900.0,290167,5859277
2021-07-28,48694.0234375,24150.0,50100.0,24150.0,51200.0,24500.0,49500.0,23450.0,50800.0,24000.0,357762,3037973
2021-07-29,50151.9296875,24250.0,51600.0,24250.0,52700.0,24350.0,50700.0,23950.0,50800.0,24200.0,652656,1082250
2021-07-30,50346.3125,24850.0,51800.0,24850.0,51800.0,24900.0,50900.0,24050.0,51700.0,24350.0,293562,2826954
2021-08-02,52484.57421875,24850.0,54000.0,24850.0,54900.0,24950.0,51600.0,24200.0,52000.0,24600.0,1043751,1919922
2021-08-03,52484.57421875,25050.0,54000.0,25050.0,54600.0,25200.0,52700.0,24550.0,54100.0,24900.0,641290,1830067
2021-08-04,53553.703125,25400.0,55100.0,25400.0,56600.0,25500.0,53500.0,24850.0,53800.0,25000.0,896818,1996029
2021-08-05,51998.60546875,25200.0,53500.0,25200.0,55800.0,26000.0,52900.0,25150.0,55200.0,25450.0,696466,2042306
2021-08-06,50832.28125,26600.0,52300.0,26600.0,53900.0,26650.0,51800.0,25400.0,53700.0,25550.0,918379,5186679
2021-08-09,50151.9296875,26750.0,51600.0,26750.0,52300.0,27500.0,51400.0,26200.0,52200.0,27000.0,427149,4286888
2021-08-10,50540.703125,25600.0,52000.0,25600.0,52100.0,26400.0,51100.0,25250.0,51800.0,26350.0,299776,3223212
2021-08-11,49082.796875,24500.0,50500.0,24500.0,53100.0,25200.0,50200.0,24450.0,51800.0,24800.0,891252,2940397
2021-08-12,50249.1171875,24700.0,51700.0,24700.0,52700.0,25150.0,50100.0,24400.0,50600.0,24400.0,770397,1597300
2021-08-13,49957.5390625,24600.0,51400.0,24600.0,52100.0,24900.0,50500.0,23800.0,52100.0,24800.0,386210,1642435
2021-08-17,48596.828125,23650.0,50000.0,23650.0,51900.0,24500.0,49900.0,23400.0,51700.0,24500.0,447115,1662185
2021-08-18,48985.6015625,23850.0,50400.0,23850.0,51100.0,24150.0,49750.0,23300.0,49850.0,23350.0,364130,915065
2021-08-19,46507.1640625,23100.0,47850.0,23100.0,50100.0,24350.0,47800.0,23100.0,50000.0,23650.0,733559,1573896
2021-08-20,46021.1953125,22600.0,47350.0,22600.0,48650.0,23550.0,47000.0,22500.0,47850.0,23250.0,451123,1524807
2021-08-23,46458.56640625,23250.0,47800.0,23250.0,48650.0,23500.0,47200.0,22850.0,47400.0,23100.0,354888,1215132
2021-08-24,46944.53515625,23950.0,48300.0,23950.0,48800.0,24200.0,47900.0,23600.0,48000.0,23900.0,285392,1155044
2021-08-25,47090.328125,24100.0,48450.0,24100.0,49000.0,24450.0,48100.0,23750.0,48400.0,24050.0,246621,1251883
2021-08-26,46604.35546875,25700.0,47950.0,25700.0,48750.0,26200.0,47550.0,24000.0,48450.0,24050.0,325876,6283336
2021-08-27,46944.53515625,25800.0,48300.0,25800.0,48600.0,26350.0,47500.0,25550.0,47900.0,25550.0,230653,2608837
2021-08-30,48791.21484375,25800.0,50200.0,25800.0,50700.0,26900.0,48650.0,25750.0,49000.0,26250.0,548437,3412906
2021-08-31,49471.57421875,26600.0,50900.0,26600.0,51200.0,26700.0,49800.0,26000.0,50600.0,26350.0,395493,2691543
2021-09-01,48985.6015625,26150.0,50400.0,26150.0,51300.0,26900.0,50200.0,25850.0,50700.0,26700.0,218966,1931810
2021-09-02,50249.1171875,26500.0,51700.0,26500.0,52500.0,26850.0,50300.0,25800.0,50600.0,26200.0,565736,2310579
2021-09-03,49471.57421875,26250.0,50900.0,26250.0,51900.0,26650.0,50500.0,26150.0,51700.0,26650.0,351169,1164088
2021-09-06,49763.15234375,26500.0,51200.0,26500.0,51300.0,26700.0,50500.0,26150.0,51000.0,26300.0,182584,1180226
2021-09-07,49374.37890625,26050.0,50800.0,26050.0,51700.0,26600.0,50500.0,25650.0,51000.0,26600.0,170546,1841402
2021-09-08,49374.37890625,25450.0,50800.0,25450.0,51200.0,25900.0,50300.0,24950.0,50600.0,25000.0,202801,2423630
2021-09-09,48353.84375,24900.0,49750.0,24900.0,51300.0,25800.0,49700.0,24700.0,50500.0,25650.0,356211,1698962
2021-09-10,48402.44140625,24700.0,49800.0,24700.0,50500.0,25100.0,49000.0,24050.0,49950.0,24800.0,234746,1536381
2021-09-13,47867.875,24500.0,49250.0,24500.0,50600.0,24950.0,49100.0,24100.0,50100.0,24850.0,212817,1228600
2021-09-14,49082.796875,24600.0,50500.0,24600.0,50600.0,25250.0,49400.0,24550.0,49500.0,24550.0,216719,1156025
2021-09-15,49179.98828125,24450.0,50600.0,24450.0,50600.0,24800.0,49650.0,24300.0,50100.0,24500.0,189727,876769
2021-09-16,48791.21484375,24150.0,50200.0,24150.0,51000.0,24650.0,49950.0,24050.0,50700.0,24550.0,202528,890471
2021-09-17,49665.95703125,24100.0,51100.0,24100.0,51500.0,24250.0,49750.0,23750.0,50200.0,24150.0,494019,927072
2021-09-23,50443.5078125,23700.0,51900.0,23700.0,52000.0,24000.0,50200.0,23500.0,50600.0,24000.0,544004,997864
2021-09-24,50151.9296875,24700.0,51600.0,24700.0,52700.0,25200.0,51100.0,23400.0,52200.0,24000.0,427538,3605447
2021-09-27,49957.5390625,25150.0,51400.0,25150.0,51900.0,25800.0,50700.0,24800.0,51600.0,25400.0,317621,2733835
2021-09-28,49179.98828125,24450.0,50600.0,24450.0,52300.0,25100.0,50300.0,24400.0,51700.0,24800.0,446012,1490086
2021-09-29,47041.7265625,24100.0,48400.0,24100.0,50100.0,24200.0,47850.0,23600.0,49600.0,23700.0,829121,1430504
2021-09-30,48791.21484375,24200.0,50200.0,24200.0,50400.0,25200.0,48100.0,24150.0,48100.0,25000.0,501866,1862141
2021-10-01,50540.703125,23850.0,52000.0,23850.0,53300.0,24450.0,49900.0,23750.0,49900.0,23850.0,1081652,1266783
2021-10-05,50735.08984375,23450.0,52200.0,23450.0,52500.0,24400.0,50900.0,23450.0,51600.0,24000.0,631860,1648380
2021-10-06,46798.74609375,22550.0,48150.0,22550.0,52900.0,23750.0,48000.0,22450.0,52700.0,23600.0,1137503,1624294
2021-10-07,48305.24609375,22950.0,49700.0,22950.0,50100.0,23150.0,48200.0,22500.0,49200.0,22650.0,468311,869670
2021-10-08,47430.50390625,22950.0,48800.0,22950.0,50000.0,23600.0,48450.0,22650.0,49750.0,23350.0,350867,1020666
2021-10-12,49179.98828125,22900.0,50600.0,22900.0,51300.0,23200.0,48800.0,22850.0,48800.0,22850.0,501625,798402
2021-10-13,49277.18359375,23200.0,50700.0,23200.0,51700.0,23600.0,50200.0,22900.0,50900.0,22900.0,312863,789704
2021-10-14,48888.40625,23550.0,50300.0,23550.0,51400.0,23700.0,49850.0,23400.0,51000.0,23450.0,441435,584262
2021-10-15,48694.0234375,23850.0,50100.0,23850.0,51000.0,24100.0,49500.0,23400.0,50700.0,23700.0,528181,967871
2021-10-18,49957.5390625,23850.0,51400.0,23850.0,51400.0,24200.0,50000.0,23500.0,50800.0,23900.0,572656,691516
2021-10-19,49471.57421875,23800.0,50900.0,23800.0,52100.0,24200.0,50500.0,23700.0,52000.0,24000.0,584916,563726
2021-10-20,46750.1484375,23900.0,48100.0,23900.0,51200.0,24000.0,48050.0,23500.0,51200.0,23800.0,1618118,666376
2021-10-21,47916.47265625,23600.0,49300.0,23600.0,50100.0,24050.0,48400.0,23600.0,48650.0,24050.0,2005355,600188
2021-10-22,45778.2109375,23700.0,47100.0,23700.0,49200.0,23900.0,46800.0,23400.0,49200.0,23650.0,1952569,658317
2021-10-25,45340.83984375,23600.0,46650.0,23600.0,47350.0,23650.0,46400.0,23100.0,46800.0,23550.0,504461,637079
2021-10-26,45097.85546875,23900.0,46400.0,23900.0,46950.0,23900.0,46100.0,23550.0,46650.0,23700.0,462761,570122
2021-10-27,43639.94921875,22950.0,44900.0,22950.0,46700.0,23850.0,44700.0,22800.0,46450.0,23850.0,805609,1633054
2021-10-28,44077.3203125,22750.0,45350.0,22750.0,46550.0,23050.0,44650.0,22750.0,44900.0,22900.0,516830,784295
2021-10-29,43737.14453125,22500.0,45000.0,22500.0,45650.0,22900.0,44300.0,22500.0,45400.0,22850.0,318144,791301
2021-11-01,42619.41796875,21950.0,43850.0,21950.0,45200.0,22700.0,43850.0,21950.0,44800.0,22600.0,380977,1047262
2021-11-02,42813.8046875,22300.0,44050.0,22300.0,44550.0,22350.0,43850.0,22000.0,43900.0,22000.0,197087,574188
2021-11-03,41841.87109375,21800.0,43050.0,21800.0,44200.0,22450.0,42750.0,21800.0,44100.0,22400.0,431283,671379
2021-11-04,41112.9140625,21750.0,42300.0,21750.0,43550.0,22350.0,42050.0,21650.0,43400.0,22050.0,656518,636301
2021-11-05,40967.125,21500.0,42150.0,21500.0,42650.0,21950.0,41600.0,21150.0,42400.0,21750.0,349928,836733
2021-11-08,41258.70703125,21800.0,42450.0,21800.0,42650.0,21800.0,41400.0,21050.0,41900.0,21600.0,287861,610455
2021-11-09,41355.8984375,21400.0,42550.0,21400.0,43000.0,22000.0,42400.0,21300.0,42400.0,21850.0,236449,628332
2021-11-10,39752.203125,20750.0,40900.0,20750.0,42350.0,21350.0,40900.0,20700.0,42150.0,21200.0,444742,904034
2021-11-11,39314.8359375,21050.0,40450.0,21050.0,40900.0,21300.0,40150.0,20500.0,40300.0,20600.0,444836,991966
2021-11-12,39897.99609375,21300.0,41050.0,21300.0,41400.0,21500.0,40350.0,21000.0,40350.0,21050.0,323854,537225
2021-11-15,40772.73828125,21700.0,41950.0,21700.0,42150.0,21900.0,40950.0,21300.0,41250.0,21600.0,401058,587781
2021-11-16,40821.3359375,21850.0,42000.0,21850.0,42950.0,21900.0,41600.0,21500.0,41650.0,21900.0,489371,552074
2021-11-17,41598.88671875,21150.0,42800.0,21150.0,43250.0,21900.0,41450.0,21150.0,42150.0,21900.0,481822,661262
2021-11-18,42230.64453125,21200.0,43450.0,21200.0,45250.0,21400.0,43300.0,20850.0,43400.0,21100.0,818133,514256
2021-11-19,42570.8203125,21150.0,43800.0,21150.0,44250.0,21400.0,43250.0,21000.0,43450.0,21200.0,311657,515872
2021-11-22,41696.078125,21350.0,42900.0,21350.0,43850.0,21350.0,42600.0,20750.0,43800.0,21300.0,379024,799635
2021-11-23,42959.59375,21200.0,44200.0,21200.0,44400.0,21650.0,42400.0,21150.0,42800.0,21150.0,324042,492629
2021-11-24,42668.015625,21000.0,43900.0,21000.0,44650.0,21300.0,43200.0,20900.0,44650.0,21200.0,320531,504037
2021-11-25,43153.98046875,21150.0,44400.0,21150.0,44850.0,21300.0,43850.0,20900.0,44050.0,20950.0,277182,409947
2021-11-26,41841.87109375,20300.0,43050.0,20300.0,44600.0,21200.0,42800.0,20250.0,44400.0,21200.0,294702,974707
2021-11-29,41112.9140625,19800.0,42300.0,19800.0,43050.0,20100.0,41400.0,19300.0,41500.0,19400.0,287946,1067840
2021-11-30,39509.21875,18900.0,40650.0,18900.0,43200.0,20050.0,40200.0,18700.0,42350.0,19950.0,407988,1409999
2021-12-01,40675.54296875,19300.0,41850.0,19300.0,42100.0,19400.0,40300.0,18600.0,40500.0,18900.0,267985,977837
2021-12-02,42036.25390625,20100.0,43250.0,20100.0,43450.0,20150.0,40950.0,19150.0,41250.0,19500.0,296098,1064040
2021-12-03,42036.25390625,20600.0,43250.0,20600.0,43750.0,20700.0,42850.0,20100.0,43250.0,20300.0,202607,818336
2021-12-06,42862.40234375,20600.0,44100.0,20600.0,44450.0,20750.0,42450.0,20200.0,43100.0,20350.0,319817,483201
2021-12-07,43542.7578125,20900.0,44800.0,20900.0,44900.0,21050.0,43900.0,20450.0,44350.0,20700.0,308462,535076
2021-12-08,43105.38671875,20750.0,44350.0,20750.0,45750.0,21150.0,44200.0,20600.0,45100.0,21050.0,403990,572155
2021-12-09,45924.0,21050.0,47250.0,21050.0,47500.0,21500.0,44550.0,20900.0,44600.0,20900.0,920806,808056
2021-12-10,45583.82421875,21100.0,46900.0,21100.0,49250.0,21100.0,46500.0,20750.0,47300.0,20950.0,926139,316790
2021-12-13,46069.79296875,20900.0,47400.0,20900.0,48900.0,21400.0,46950.0,20900.0,47350.0,21150.0,1119799,500834
2021-12-14,45049.26171875,20850.0,46350.0,20850.0,48050.0,21150.0,46300.0,20650.0,48000.0,20900.0,536079,348775
2021-12-15,44757.67578125,20600.0,46050.0,20600.0,46850.0,20850.0,45500.0,20500.0,46300.0,20850.0,308255,338011
2021-12-16,44466.09765625,20650.0,45750.0,20650.0,47000.0,20850.0,45450.0,20450.0,46350.0,20850.0,349337,322895
2021-12-17,45826.80859375,20800.0,47150.0,20800.0,47150.0,20900.0,45400.0,20400.0,45400.0,20500.0,403496,365344
2021-12-20,44709.08203125,20200.0,46000.0,20200.0,46950.0,20700.0,46000.0,20150.0,46950.0,20700.0,237372,444999
2021-12-21,44611.88671875,20200.0,45900.0,20200.0,46500.0,20600.0,45450.0,20150.0,46150.0,20300.0,193315,412651
2021-12-22,44514.6953125,20200.0,45800.0,20200.0,46300.0,20400.0,45550.0,20150.0,46150.0,20300.0,169752,307275
2021-12-23,44806.27734375,20350.0,46100.0,20350.0,46350.0,20400.0,45500.0,20150.0,45900.0,20250.0,219129,362089
2021-12-24,45438.03125,20550.0,46750.0,20550.0,47000.0,20700.0,46150.0,20400.0,46150.0,20450.0,260628,463367
2021-12-27,45632.421875,20500.0,46950.0,20500.0,47600.0,20900.0,46600.0,20500.0,46600.0,20600.0,283732,702297
2021-12-28,45681.015625,20400.0,47000.0,20400.0,47250.0,20600.0,46400.0,20300.0,47200.0,20550.0,282248,640378
2021-12-29,47604.94921875,21050.0,48250.0,21050.0,48700.0,21200.0,46400.0,20350.0,47000.0,20450.0,563177,961433
2021-12-30,47358.2890625,20800.0,48000.0,20800.0,48550.0,21050.0,47350.0,20700.0,48350.0,21050.0,359366,476815
2022-01-04,49726.203125,21300.0,50400.0,21300.0,50900.0,21450.0,49500.0,21050.0,49950.0,21300.0,632043,582369
2022-01-05,50219.51953125,21350.0,50900.0,21350.0,51200.0,21350.0,49900.0,21000.0,50300.0,21150.0,668999,601989
2022-01-06,48739.57421875,21150.0,49400.0,21150.0,51200.0,21600.0,49400.0,21050.0,49950.0,21200.0,555801,916940
2022-01-07,49430.21484375,21400.0,50100.0,21400.0,50800.0,21450.0,49200.0,21050.0,49500.0,21200.0,359538,509011
2022-01-10,50416.84765625,21550.0,51100.0,21550.0,51700.0,22100.0,50100.0,21450.0,50500.0,21500.0,564438,1177965
2022-01-11,49528.87890625,21550.0,50200.0,21550.0,51700.0,21850.0,49850.0,21500.0,51500.0,21700.0,413774,643936
2022-01-12,49726.203125,21700.0,50400.0,21700.0,51200.0,21750.0,50300.0,21350.0,50300.0,21650.0,235496,604323
2022-01-13,51798.12890625,22450.0,52500.0,22450.0,53200.0,22800.0,50600.0,21850.0,50800.0,21900.0,1065501,1772673
2022-01-14,52192.78125,22450.0,52900.0,22450.0,53200.0,22650.0,51800.0,22100.0,52400.0,22400.0,465242,899182
2022-01-17,51798.12890625,22450.0,52500.0,22450.0,54100.0,23000.0,52100.0,22150.0,54000.0,22750.0,765922,1155542
2022-01-18,51304.8125,21350.0,52000.0,21350.0,53600.0,22400.0,51400.0,21250.0,52700.0,22200.0,519773,1330655
2022-01-19,50811.5,20800.0,51500.0,20800.0,52900.0,21350.0,50800.0,20550.0,51000.0,20950.0,392397,907260
2022-01-20,53080.75,21400.0,53800.0,21400.0,54500.0,21400.0,52000.0,20600.0,52200.0,20600.0,875377,732154
2022-01-21,52784.76171875,20000.0,53500.0,20000.0,54000.0,20900.0,52000.0,19900.0,53100.0,20800.0,568060,2071795
2022-01-24,47703.609375,19300.0,48350.0,19300.0,52800.0,20000.0,48150.0,19200.0,52300.0,19750.0,1507727,1050035
2022-01-25,47851.60546875,18900.0,48500.0,18900.0,49350.0,19600.0,47800.0,18800.0,48350.0,19500.0,662948,1016915
2022-01-26,47851.60546875,18900.0,48500.0,18900.0,48500.0,18900.0,48500.0,18900.0,48500.0,18900.0,0,0
2022-01-27,46223.6640625,17850.0,46850.0,17850.0,49200.0,18950.0,46400.0,17800.0,49050.0,18750.0,519480,1137941
2022-01-28,47160.96484375,18600.0,47800.0,18600.0,48450.0,18650.0,46250.0,17650.0,46850.0,17950.0,502887,788160
2022-02-03,46914.3046875,19000.0,47550.0,19000.0,51100.0,19250.0,47500.0,18900.0,50900.0,18900.0,1091999,647522
2022-02-04,47506.28515625,19250.0,48150.0,19250.0,48350.0,19250.0,47050.0,18800.0,47500.0,18800.0,380710,533798
2022-02-07,49726.203125,19150.0,50400.0,19150.0,51700.0,19350.0,48750.0,18800.0,49000.0,19300.0,1077438,488911
2022-02-08,49726.203125,19150.0,50400.0,19150.0,50400.0,19150.0,50400.0,19150.0,50400.0,19150.0,0,0
2022-02-09,49726.203125,19150.0,50400.0,19150.0,50400.0,19150.0,50400.0,19150.0,50400.0,19150.0,0,0
2022-02-10,48147.59375,19100.0,48800.0,19100.0,49500.0,19450.0,47900.0,19050.0,49350.0,19450.0,314648,426055
2022-02-11,47062.30078125,18850.0,47700.0,18850.0,48800.0,19100.0,47650.0,18650.0,48500.0,18800.0,300611,496902
2022-02-14,45779.6796875,18350.0,46400.0,18350.0,48500.0,18800.0,45700.0,18200.0,47700.0,18650.0,441320,481650
2022-02-15,44793.05078125,18150.0,45400.0,18150.0,46850.0,18650.0,45100.0,18050.0,46200.0,18400.0,290883,468593
2022-02-16,45335.6953125,19050.0,45950.0,19050.0,46400.0,19050.0,45550.0,18400.0,45900.0,18450.0,234414,469117
2022-02-17,46667.6484375,18850.0,47300.0,18850.0,47750.0,19250.0,45950.0,18600.0,46200.0,19050.0,453172,635148
2022-02-18,46618.31640625,19100.0,47250.0,19100.0,47500.0,19150.0,46450.0,18550.0,46800.0,18600.0,234375,368389
2022-02-21,46618.31640625,19200.0,47250.0,19200.0,47250.0,19200.0,47250.0,18700.0,47250.0,18900.0,0,307007
2022-02-22,46618.31640625,19200.0,47250.0,19200.0,47250.0,19200.0,47250.0,19200.0,47250.0,19200.0,0,0
2022-02-23,46618.31640625,19200.0,47250.0,19200.0,47250.0,19200.0,47250.0,19200.0,47250.0,19200.0,0,0
2022-02-24,44990.375,19000.0,45600.0,19000.0,46550.0,19550.0,45300.0,18850.0,46100.0,19150.0,330904,760057
2022-02-25,48246.2578125,19400.0,48900.0,19400.0,49200.0,19500.0,46000.0,19100.0,46250.0,19250.0,635559,615889
2022-02-28,48246.2578125,19400.0,48900.0,19400.0,48900.0,19400.0,48900.0,19400.0,48900.0,19400.0,0,0
2022-03-02,53771.390625,20150.0,54500.0,20150.0,55400.0,20300.0,53000.0,19950.0,53300.0,20100.0,1605467,752523
2022-03-03,53179.4140625,20150.0,53900.0,20150.0,54700.0,20250.0,52300.0,19800.0,53600.0,20250.0,779569,497022
2022-03-04,53179.4140625,20150.0,53900.0,20150.0,53900.0,20150.0,53900.0,20150.0,53900.0,20150.0,0,0
2022-03-07,54363.37109375,19900.0,55100.0,19900.0,58500.0,20250.0,54800.0,19900.0,57700.0,20250.0,1223811,528853
2022-03-08,52587.43359375,19550.0,53300.0,19550.0,56000.0,19900.0,52900.0,19250.0,55800.0,19700.0,826184,457211
2022-03-10,52587.43359375,19550.0,53300.0,19550.0,53300.0,19550.0,53300.0,19550.0,53300.0,19550.0,0,0
2022-03-11,52587.43359375,19700.0,53300.0,19700.0,53300.0,19700.0,53300.0,19050.0,53300.0,19050.0,0,572832
2022-03-14,53968.71875,19300.0,54700.0,19300.0,56200.0,19900.0,54400.0,19250.0,55300.0,19550.0,478887,547274
2022-03-15,53968.71875,18950.0,54700.0,18950.0,54700.0,19300.0,54700.0,18900.0,54700.0,19250.0,0,367323
2022-03-16,53968.71875,19300.0,54700.0,19300.0,54700.0,19350.0,54700.0,18950.0,54700.0,19100.0,0,426029
2022-03-17,53968.71875,19400.0,54700.0,19400.0,54700.0,19700.0,54700.0,19400.0,54700.0,19500.0,0,442949
2022-03-18,50712.8359375,19750.0,51400.0,19750.0,51500.0,19750.0,49800.0,19400.0,50600.0,19550.0,706241,417135
2022-03-21,50712.8359375,19750.0,51400.0,19750.0,51400.0,19750.0,51400.0,19750.0,51400.0,19750.0,0,0
2022-03-22,52982.0859375,19900.0,53700.0,19900.0,55300.0,20100.0,51700.0,19650.0,51900.0,19850.0,1150941,460847
2022-03-23,52883.421875,19850.0,53600.0,19850.0,54300.0,20050.0,52900.0,19750.0,53800.0,20050.0,418202,363751
2022-03-24,53672.7265625,20100.0,54400.0,20100.0,54900.0,20100.0,53000.0,19650.0,53700.0,19750.0,367468,485959
2022-03-25,54758.0234375,20150.0,55500.0,20150.0,56200.0,20550.0,54700.0,20100.0,55000.0,20200.0,787298,760904
2022-03-28,54758.0234375,20300.0,55500.0,20300.0,56400.0,20350.0,55100.0,19950.0,55900.0,20100.0,362933,373672
2022-03-29,51304.8125,19950.0,52000.0,19950.0,55600.0,20450.0,51500.0,19900.0,55600.0,20450.0,910095,501557
2022-03-30,52686.09765625,19850.0,53400.0,19850.0,53600.0,20200.0,51200.0,19800.0,51500.0,19950.0,448079,451306
2022-03-31,51502.140625,20350.0,52200.0,20350.0,54500.0,20750.0,52000.0,19950.0,54100.0,19950.0,481655,1030461
2022-04-01,51502.140625,20050.0,52200.0,20050.0,53100.0,20300.0,51600.0,20000.0,52400.0,20250.0,394553,358528
2022-04-04,51995.45703125,19950.0,52700.0,19950.0,53000.0,20150.0,51600.0,19850.0,52300.0,20000.0,190850,366206
2022-04-05,50614.171875,19850.0,51300.0,19850.0,52800.0,20050.0,50900.0,19800.0,52800.0,20000.0,497255,308330
2022-04-06,51206.15234375,19400.0,51900.0,19400.0,52200.0,19750.0,50800.0,19250.0,50900.0,19700.0,437053,592729
2022-04-07,49726.203125,19050.0,50400.0,19050.0,51800.0,19350.0,50100.0,19000.0,51300.0,19200.0,394221,432421
