text,sentiment
7578,숨소리가 고르지 아니하고,-2
7579,숨소리를 거칠게,-2
7580,숨쉬기가 힘들어지고,-1
7581,숨어 살거나,-1
7582,숨을 가쁘고,-2
7583,숨이 가빠,-2
7584,숨이 막히는,-2
7585,숨이 막히다,-1
7586,숨이 막힐,-2
7587,숨이 막힘,-1
7588,숨이 몹시 차는,-1
7589,숨이 차거나,-1
7590,숨이 차고,-2
7591,숨이 차는,-2
7592,숨이 차다,-1
7593,숨이 차서,-2
7594,숫기가 없어,-1
7595,숭상하여,2
7596,숭상하여 좋아하는,2
7597,쉬거나,-2
7598,쉬면서,1
7599,쉬워지다,1
7600,쉰,-2
7601,쉰 듯하다,-2
7602,쉰 듯하여,-2
7603,쉴드,1
7604,쉽거나,2
7605,쉽거나 편하다,2
7606,쉽게,1
7607,쉽게 노한다,-2
7608,쉽게 다루거나,1
7609,쉽게 다스리거나,1
7610,쉽게 바스러질,-1
7611,쉽게 토라지는,-1
7612,쉽게 풀이하다,1
7613,쉽게 해결할 수 있는,2
7614,쉽지 아니하다,-1
7615,스러져 가다,-1
7616,스산하고,-2
7617,스스러움을 느끼어,-1
7618,스스럼없이,1
7619,스스럼이 없다,1
7620,스스로 굳게,1
7621,스스로 나서다,1
7622,스스로 부끄러워함,-1
7623,스스로 새로워지다,1
7624,스스로 처리하다,1
7625,스스로 포기하고,-1
7626,스스로를 속인다는,-1
7627,스스로에게 긍지를,1
7628,스트레스,-2
7629,스포,-1
7630,슬그머니 훔쳐,-1
7631,슬기,2
7632,슬기나 지혜,2
7633,슬기로운,2
7634,슬기로움을,2
7635,슬기롭고,2
7636,슬기롭고 영리해서,2
7637,슬기롭다,2
7638,슬기롭지 못하고,-1
7639,슬쩍 가지다,-1
7640,슬쩍 넘겨 버리다,-1
7641,슬쩍 넘기다,-1
7642,슬쩍 웃다,1
7643,슬퍼,-2
7644,슬퍼서,-2
7645,슬퍼서 울거나,-2
7646,슬퍼져서,-2
7647,슬퍼지다,-2
7648,슬퍼하고,-2
7649,슬퍼하고 가슴,-2
7650,슬퍼하다,-2
7651,슬퍼하면서,-2
7652,슬퍼하면서 탄식하다,-2
7653,슬퍼하면서 탄식함,-2
7654,슬퍼함,-2
7655,슬프게,-2
7656,슬프게 끝나는,-2
7657,슬프게 여기다,-2
7658,슬프게 우는,-2
7659,슬프게 한탄하다,-2
7660,슬프게 한탄함,-2
7661,슬프고,-2
7662,슬프고 가슴,-2
7663,슬프고 괴롭다,-2
7664,슬프고 끔찍하게,-2
7665,슬프고 끔찍하다,-2
7666,슬프고 끔찍함,-2
7667,슬프고 아까움,-2
7668,슬프고 아깝다,-2
7669,슬프기,-2
7670,슬프기 그지없다,-2
7671,슬프기 그지없음,-2
7672,슬프다,-2
7673,슬프도다,-2
7674,슬픈,-2
7675,슬픈 마음으로,-2
7676,슬픈 마음이나,-2
7677,슬플,-2
7678,슬플 때,-2
7679,슬픔,-2
7680,슬픔으로,-2
7681,슬픔을,-2
7682,슬픔을 느끼다,-2
7683,슬픔이,-2
7684,슬픔이나,-2
7685,슬픔이나 걱정,-2
7686,슬픔이나 연민이나,-2
7687,슬피,-2
7688,슬피 울부짖음,-2
7689,슬피 탄식함,-2
7690,슴벅거리다,-1
7691,습성 기침,-1
7692,습진,-1
7693,승낙하다,2
7694,승리,2
7695,승리하다,2
7696,시각적 아름다움을,2
7697,시간이 더,0
7698,시그럽다,-1
7699,시근시근하다,-1
7700,시기가 아니다,-1
7701,시기하고,-1
7702,시기하고 미워함을,-2
7703,시기하는,-2
7704,시기하는 마음이,-1
7705,시기하는 일을,-2
7706,시기하다,-2
7707,시기하여,-2
7708,시기함,-2
7709,시끄럽거나,-2
7710,시끄럽게,-2
7711,시끄럽게 떠드는,-2
7712,시끄럽게 떠들고,-2
7713,시끄럽게 떠들다,-2
7714,시끄럽게 오락가락하고,-2
7715,시끄럽고,-2
7716,시끄럽고 부산하게,-2
7717,시끄럽다,-2
7718,시끌시끌한 모양,-2
7719,시달리다,-2
7720,시달림,-2
7721,시달림으로,-2
7722,시답지 아니하여,-1
7723,시답지 않게,-2
7724,시대에 뒤떨어져,-2
7725,시든,-2
7726,시든 풀처럼,-2
7727,시들고,-2
7728,시들고 말라서,-2
7729,시들다,-2
7730,시들대다,-2
7731,시들면서,-2
7732,시들시들,-2
7733,시들시들 잘아,-2
7734,시들어,-2
7735,시들어서,-2
7736,시들어서 우그러지고,-2
7737,시들하게,-2
7738,시들하다,-2
7739,시들한,-2
7740,시들한 데가,-2
7741,시들한 모양,-2
7742,시들해져서,-2
7743,시들해져서 싫증이나,-2
7744,시련이,-1
7745,시련이 많다,-2
7746,시름시름,-2
7747,시름시름 앓는,-2
7748,시름시름 앓다,-2
7749,시름하는,-2
7750,시름하는 마음이,-2
7751,시름하여,-2
7752,시망,-2
7753,시무룩,-2
7754,시무룩하다,-2
7755,시묵룩이,-2
7756,시발비용,-1
7757,시비,-2
7758,시비 걸기를,-2
7759,시비가,-2
7760,시비에,-2
7761,시비하는,-2
7762,시비하는 짓,-2
7763,시새움,-2
7764,시샘,-2
7765,시샘이,-2
7766,시샘이 나서,-2
7767,시선이 혹하여,1
7768,시시하거나,-1
7769,시시하는 마음,-1
7770,시시하다,-2
7771,시시한,-2
7772,시원스러운,2
7773,시원스러운 모양,2
7774,시원스러운 소리가,2
7775,시원스럽게,2
7776,시원스럽게 나는,2
7777,시원스럽게 높다,2
7778,시원스럽게 빨리,1
7779,시원스럽게 열리는,2
7780,시원스럽게 트이지 못하고,-1
7781,시원스럽게 하는,2
7782,시원스럽게 하다,2
7783,시원스럽게 하지 못하고,-1
7784,시원스럽게 하지 아니하고,-1
7785,시원스럽게 행동하는,2
7786,시원스럽게 훤하게,2
7787,시원스럽게 훤하다,2
7788,시원스럽고,2
7789,시원스럽고 말쑥하다,1
7790,시원스럽고 말쑥한,2
7791,시원스럽고 빠른,2
7792,시원스럽다,2
7793,시원스럽도록,2
7794,시원스럽지 못하고,-1
7795,시원스럽지 아니하게,-1
7796,시원스레,2
7797,시원시원,2
7798,시원시원하다,2
7799,시원시원한 모양,2
7800,시원시원히,2
7801,시원찮다,-2
7802,시원하게,2
7803,시원하고,2
7804,시원하고 말끔하게,2
7805,시원하고 산뜻하게,2
7806,시원하고 재미있다,2
7807,시원하다,1
7808,시원하여,1
7809,시원하여 유쾌하다,2
7810,시원하여 유쾌한,1
7811,시원하여 유쾌함,2
7812,시원하지 못하다,-1
7813,시원하지 아니하고,-1
7814,시원하지 않다,-1
7815,시원한,1
7816,시원한 느낌이,1
7817,시일이 늦어지는,-1
7818,시일이 늦어지다,-1
7819,시장하거나,-1
7820,시장하거나 과음하거나,-1
7821,시장한 느낌이,-1
7822,시체를,-2
7823,시치미를,-1
7824,시치미를 떼는,-1
7825,시큰거리고,-1
7826,시큰둥하다,-1
7827,시큰둥한,-1
7828,시큰둥한 모양,-1
7829,시큰둥한 체하는,-1
7830,식견,1
7831,식견과 안목,1
7832,식견이 높고,1
7833,식량이 없어,-1
7834,식상,-1
7835,식상하다,-1
7836,식욕 부진,-1
7837,식욕 부진증,-1
7838,식욕이 없어지며,-1
7839,식욕이 없으며,-1
7840,식중독,-1
7841,신경 쇠약,-2
7842,신경이 마비되거나,-2
7843,신경증,-1
7844,신경질,-1
7845,신경질을 잘,-1
7846,신경질쟁이,-1
7847,신경질적,-1
7848,신경질적으로,-1
7849,신경질적인,-1
7850,신기하다,1
7851,신나다,2
7852,신령스러운,1
7853,신령스러운 기운이,1
7854,신령하다,1
7855,신령하여,1
7856,신뢰,1
7857,신뢰하다,1
7858,신뢰할 수 없는,-1
7859,신뢰할 수 있는,1
7860,신뢰할 수 있음,1
7861,신명,2
7862,신명하다,2
7863,신묘하게,1
7864,신물,-1
7865,신바람,2
7866,신박하다,1
7867,신분을 낮추어서,-1
7868,신분이 낮은,-1
7869,신선하다,1
7870,신선하지 못하고,-1
7871,신성한,1
7872,신이 나서,2
7873,신이나 멋,2
7874,신중,1
7875,신중하다,1
7876,신중하지 못하고,-1
7877,신중한,1
7878,신중한 언행이나,1
7879,신중히,1
7880,신중히 생각하지 아니하고,-2
7881,신체에 상처를,-2
7882,신컨,1
7883,신통하다,1
7884,신통하지 않은,-1
7885,싣기 불편할,-2
7886,실답지 못하게,-2
7887,실답지 못하다,-2
7888,실답지 못한,-2
7889,실랑이를,-1
7890,실랑이를 하는,-1
7891,실력을 기름,1
7892,실망,-2
7893,실망감,-2
7894,실망낙담,-2
7895,실망낙담하다,-2
7896,실망스럽고,-2
7897,실망스럽다,-2
7898,실망하다,-2
7899,실망한,-2
7900,실망함,-2
7901,실속,1
7902,실속 없는,-2
7903,실속 있게,2
7904,실속 있고,2
7905,실속 있도록,2
7906,실속없이,-2
7907,실속없이 허황하며,-2
7908,실속은 없고,-2
7909,실속은 없으면서,-2
7910,실속이,1
7911,실속이 없게,-2
7912,실속이 없고,-2
7913,실속이 없는,-2
7914,실속이 없다,-2
7915,실속이 있게,2
7916,실속이 있다,2
7917,실수,-1
7918,실수가,-1
7919,실수나,-1
7920,실수나 부주의,-1
7921,실수를,-1
7922,실수를 저지름,-1
7923,실심,-2
7924,실심하다,-2
7925,실없거나,-2
7926,실없고,-2
7927,실없는,-2
7928,실없는 말로,-2
7929,실없는 말이나,-2
7930,실없는 사람을,-2
7931,실없는 행동이나,-2
7932,실없다,-2
7933,실없이,-2
7934,실없이 건드려,-2
7935,실없이 경망스럽게,-2
7936,실없이 경솔하게,-2
7937,실없이 굴다,-2
7938,실없이 까불며,-2
7939,실없이 꺼불거리고,-2
7940,실없이 놀리다,-2
7941,실없이 말하는,-2
7942,실없이 말하다,-2
7943,실없이 방정맞게,-2
7944,실없이 이야기하는,-2
7945,실용적,1
7946,실용적이다,2
7947,실용적인,2
7948,실제로 이루다,1
7949,실제로 이루어지다,1
7950,실제보다 낮추어,-1
7951,실천적인,1
7952,실패나,-2
7953,실패로,-2
7954,실패로 돌아가다,-2
7955,실패로 돌아감,-2
7956,실패하거나,-2
7957,실패함을,-2
7958,실하게,2
7959,실하게 든든히,2
7960,실하고,2
7961,실하고 야무지다,2
7962,실하다,2
7963,실하지 못하여,-2
7964,실하지 못한,-2
7965,실행하지 아니함,-1
7966,싫거나,-2
7967,싫거나 언짢은,-2
7968,싫게,-2
7969,싫게 떠들썩하다,-2
7970,싫게 여기다,-2
7971,싫고,-2
7972,싫다,-2
7973,싫다고,-2
7974,싫다는 표시로,-2
7975,싫도록,-2
7976,싫어나다,-2
7977,싫어서,-2
7978,싫어지거나,-2
7979,싫어지다,-2
7980,싫어하고,-2
7981,싫어하고 미워하는,-2
7982,싫어하고 미워할,-2
7983,싫어하고 미워함,-2
7984,싫어하는,-2
7985,싫어하는 모양,-2
7986,싫어하는 태도나,-2
7987,싫어하다,-2
7988,싫어하여,-2
7989,싫어함을,-2
7990,싫어해,-2
7991,싫은,-2
7992,싫은 것이,-2
7993,싫은 듯이,-2
7994,싫은 생각,-2
7995,싫은 소리,-2
7996,싫은 일을,-2
7997,싫은 체하며,-2
7998,싫은 환경에,-2
7999,싫을,-2
8000,싫을 정도로,-2
8001,싫이,-2
8002,싫증,-2
8003,싫증 남으로,-2
8004,싫증이,-2
8005,싫증이 나거나,-2
8006,싫증이 나다,-2
8007,싫증이 나서,-2
8008,싫증이 난,-2
8009,싫증이나,-2
8010,싫증이나 게으름이,-2
8011,심각성,-2
8012,심각하게,-2
8013,심각하게 생각하고,-2
8014,심각한,-2
8015,심각한 상태를,-2
8016,심리적인 충격,-2
8017,심술,-2
8018,심술궂게,-2
8019,심술궂고,-2
8020,심술궂다,-2
8021,심술궂은,-2
8022,심술궂은 행동을,-2
8023,심술꾸러기,-2
8024,심술부리다,-2
8025,심술스럽다,-2
8026,심술을,-2
8027,심술을 부리는,-2
8028,심술을 부리다,-2
8029,심술이,-2
8030,심술이 매우,-2
8031,심술이나,-2
8032,심술이나 안타깝게,-2
8033,심술이나 화가,-2
8034,심술쟁이,-2
8035,심신 미약,-1
8036,심신 박약,-1
8037,심심하고,-1
8038,심오하다,-2
8039,심오한,1
8040,심장 마비,-1
8041,심장 질환,-2
8042,심장마비,-2
8043,심장병,-2
8044,심장병 따위로,-2
8045,심쿵,2
8046,심하거나,-2
8047,심하거나 지나치다,-2
8048,심하게,-2
8049,심하게 구박하거나,-2
8050,심하게 기울어지는,-2
8051,심하게 기울어지며,-2
8052,심하게 꾸짖어,-2
8053,심하게 놀러,-2
8054,심하게 놀리다,-2
8055,심하게 당한,-2
8056,심하게 되다,-2
8057,심하게 따지며,-2
8058,심하게 떠는,-2
8059,심하게 물크러질,-2
8060,심하게 손해를,-2
8061,심하게 썩거나,-2
8062,심하게 앓는,-2
8063,심하게 어지러워지는,-2
8064,심하게 얽은,-2
8065,심하게 욕하며,-2
8066,심하게 울렁거리는,-2
8067,심하게 울렁거리다,-2
8068,심하게 을러대고,-2
8069,심하게 일어나다,-2
8070,심하게 짓눌러,-2
8071,심하게 트림하는,-2
8072,심하게 풍기는,-2
8073,심하게 학대하다,-2
8074,심하다,-2
8075,심하면,-2
8076,심하면 아프다,-2
8077,심하면 피가,-2
8078,심한,-2
8079,심한 것을,-2
8080,심한 고생이나,-2
8081,심한 고통,-2
8082,심한 고통이나,-2
8083,심한 냄새가,-2
8084,심한 복통을,-2
8085,심한 상태에,-2
8086,심한 아픔,-2
8087,심한 압박감을,-2
8088,심한 추위를,-2
8089,심한 통증,-2
8090,심한 통증을,-2
8091,심한 혐오감을,-2
8092,심해지는 병,-2
8093,심히 모자라는,-2
8094,심히 아파서,-2
8095,싱거운,-1
8096,싱거운 데가,-1
8097,싱거운 사람을,-1
8098,싱겁게,-1
8099,싱겁다,-1
8100,싱그럽다,2
8101,싱글거리다,2
8102,싱글대다,2
8103,싱글벙글,2
8104,싱글벙글하다,2
8105,싱긋대다,1
8106,싱싱하고,2
8107,싱싱하고 맑은,2
8108,싱싱하고 힘찬,2
8109,싱싱하다,2
8110,싱싱한,2
8111,싱싱한 모양,2
8112,싱싱히,2
8113,싶지 아니한,-1
8114,싶지 않았던,-1
8115,ㅆ,1
8116,ㅆㅂ,-1
8117,싸근싸근히,2
8118,싸글싸글히,2
8119,싸늘한,-1
8120,싸늘한 느낌,-1
8121,싸늘한 느낌이,-1
8122,싸우는 짓,-2
8123,싸우다,-2
8124,싸움,-1
8125,싸움에서 패하고,-2
8126,싹싹하고,2
8127,싹싹하고 상냥하게,2
8128,싹싹한,1
8129,싹싹한 데가,1
8130,쌀쌀맞고,-1
8131,쌀쌀맞다,-1
8132,쌀쌀한,-1
8133,쌀쌀한 데가,-1
8134,쌓엿던 먼지,-1
8135,쌓인 원망과,-2
8136,쌓인 원한이나,-2
8137,쌓인 은혜,2
8138,쌓인 음기,-2
8139,써글써글히,2
8140,썩 좋거나,2
8141,썩 훌륭하거나,2
8142,썩거나,-2
8143,썩는,-2
8144,썩는 병,-2
8145,썩소,-1
8146,썩어서,-2
8147,썩이다,-2
8148,썩임,-2
8149,썰렁한,-1
8150,썰렁한 모양,-1
8151,썸,1
8152,쏘아붙이는,-2
8153,쏘아붙이는 소리,-2
8154,쑤시고,-1
8155,쑤시는,-1
8156,쑤시는 것같이,-1
8157,쑤시는 것처럼,-1
8158,쑤시는 모양,-1
8159,쑤시는 짓을,-1
8160,쑤시다,-1
8161,쑤시듯 아픈,-2
8162,쑤시듯이,-1
8163,쑤시듯이 아프다,-2
8164,쑤시며,-1
8165,쑥스럽거나 미안하여,-1
8166,쑥스럽다,-1
8167,쓰기 좋게,1
8168,쓰라리다,-2
8169,쓰라린,-2
8170,쓰라린 경험을,-2
8171,쓰라린 느낌이,-2
8172,쓰라린 아픔을,-2
8173,쓰라림,-2
8174,쓰라림 따위가,-2
8175,쓰러뜨리다,0
8176,쓰러져,-2
8177,쓰러지거나,-2
8178,쓰러지다,-2
8179,쓰러질,-2
8180,쓰러질 듯이,-2
8181,쓰러질 듯하게,-2
8182,쓰러질 듯하고,-2
8183,쓰러질 듯하다,-2
8184,쓰러질 듯한,-2
8185,쓰리고,-2
8186,쓰리고 아리다,-2
8187,쓰리고 아픈,-2
8188,쓰리고 아픔,-2
8189,쓰리다,-2
8190,쓰리며 아픈,-2
8191,쓰며,-2
8192,쓰지 못하게,-1
8193,쓰지 아니함,-2
8194,쓴,-1
8195,쓴 맛이,-1
8196,쓸 만하게,1
8197,쓸데없거나,-2
8198,쓸데없는,-2
8199,쓸데없는 것들을,-2
8200,쓸데없는 말을,-2
8201,쓸데없는 말이나,-2
8202,쓸데없는 소리,-2
8203,쓸데없는 소리를,-2
8204,쓸데없다,-2
8205,쓸데없음을,-2
8206,쓸데없음을 이르는,-2
8207,쓸데없이,-2
8208,쓸데없이 나돌아,-1
8209,쓸데없이 지루하게,-2
8210,쓸데없이 집적거리며,-2
8211,쓸데없이 짓궃게,-2
8212,쓸모 있게,1
8213,쓸모 있는,1
8214,쓸모가 없는,-2
8215,쓸모가 없다,-2
8216,쓸모가 없음을,-2
8217,쓸모가 없이,-2
8218,쓸모없고,-1
8219,쓸모없고 하찮은,-1
8220,쓸모없다,-2
8221,쓸모없이,-2
8222,쓸쓸하게,-2
8223,쓸쓸하고,-2
8224,쓸쓸하고 막막하다,-2
8225,쓸쓸하고 외로운,-2
8226,쓸쓸하고 외로워,-2
8227,쓸쓸하다,-2
8228,쓸쓸한,-2
8229,쓸쓸한 느낌을,-2
8230,쓸쓸한 등불이라는,-2
8231,쓸쓸한 밤을,-2
8232,쓸쓸함,-2
8233,쓸쓸히,-2
8234,쓸쓸히 자는,-2
8235,씀벅대다,-1
8236,씁쓰레,-1
8237,씁쓰레하게,-1
8238,씁쓰레하다,-1
8239,씁쓰름하다,-1
8240,씁씁하다,-1
8241,씩씩하게,1
8242,씩씩하게 나아감,2
8243,씩씩하고,1
8244,씩씩하고 시원시원한,2
8245,씩씩하고 힘차다,2
8246,씩씩하다,1
8247,씹다,-1
8248,씹히는,-1
8249,씹히는 모양,-1
8250,씻어서 깨끗하게,1
8251,ㅇㄴ,-1
8252,ㅇㅅㅇ,1
8253,ㅇㅈ,1
8254,ㅇㅋ,1
8255,ㅇㅎ,1
8256,아기자기하거나,1
8257,아기자기하거나 간드러진,1
8258,아기자기하게,1
8259,아기자기하게 즐겁고,1
8260,아까움,-1
8261,아까워서,-1
8262,아까워하다,-1
8263,아깝게,-1
8264,아깝게 생각하다,-1
8265,아깝다,-1
8266,아끼고,1
8267,아끼고 귀중히,2
8268,아끼고 사랑하는,2
8269,아끼고 소중히,2
8270,아끼고 위하는,2
8271,아끼다,1
8272,아끼어,1
8273,아끼어 친밀하게,1
8274,아낌없이,1
8275,아내를 아끼고,1
8276,아늑한,1
8277,아늑한 곳을,1
8278,아는 것이 깊고,1
8279,아는 것이 없음,-1
8280,아는 벗,1
8281,아는 힘,1
8282,아니꼬운,-2
8283,아니꼬운 일을,-2
8284,아니꼬울 때,-2
8285,아니꼽거나,-2
8286,아니꼽거나 시샘이,-2
8287,아니꼽다,-2
8288,아니다,-2
8289,아니하고,-2
8290,아니하고 가볍다,-2
8291,아니하고 걱정스럽다,-2
8292,아니하고 괴로움,-2
8293,아니하고 괴롭다,-2
8294,아니하고 데면데면하게,-2
8295,아니하고 데면데면하다,-2
8296,아니하고 들어맞다,1
8297,아니하고 조마조마하게,-2
8298,아니하고 조마조마하다,-2
8299,아니하고 조마조마한,-2
8300,아니하고 조마조마함,-2
8301,아니하다,-2
8302,아니하여 못마땅하게,-2
8303,아니하여 섭섭하거나,-2
8304,아니하여 싫거나,-2
8305,아니한 상태가,-2
8306,아니한다고 투덜거리다,-2
8307,아담하고,1
8308,아담하고 깨끗한,1
8309,아담하고 말끔하게,1
8310,아담하고 말끔하다,1
8311,아담하고 말끔한,1
8312,아둔하고,-2
8313,아둔하고 약빠르지,-2
8314,아득하다,-1
8315,아랫배가 아픈,-1
8316,아량을 베푸는,1
8317,아르엔에이 바이러스,-1
8318,아름다우며,2
8319,아름다우며 멋들어지게,2
8320,아름다운,2
8321,아름다운 경지,2
8322,아름다운 경치,2
8323,아름다운 경치를,2
8324,아름다운 글,2
8325,아름다운 글귀,2
8326,아름다운 글귀를,2
8327,아름다운 깃,2
8328,아름다운 뜻,2
8329,아름다운 말과,2
8330,아름다운 말과 글,2
8331,아름다운 말이나,2
8332,아름다운 말이나 글,2
8333,아름다운 문장,2
8334,아름다운 문장이라는,2
8335,아름다운 사람을,2
8336,아름다운 수식이,2
