,날짜,시가,고가,저가,종가,거래량,거래대금,수정구분,수정비율,수정주가반영항목,수정비율반영거래대금,종가등락구분
4941,20020610,349000,352500,348000,350000,560056,196121,0,0.00,0,0,2
4942,20020611,350000,351000,344000,350000,440162,153084,0,0.00,0,0,3
4943,20020612,346500,352000,346000,352000,858141,300600,0,0.00,0,0,2
4944,20020614,353500,366000,353000,359500,756955,273117,0,0.00,0,0,2
4945,20020617,361000,364500,358000,359000,565133,204095,0,0.00,0,0,5
4946,20020618,370000,375000,361500,363000,839239,309798,0,0.00,0,0,2
4947,20020619,363000,366000,343500,348500,1261397,444424,0,0.00,0,0,5
4948,20020620,340000,344000,333500,341000,859016,292060,0,0.00,0,0,5
4949,20020621,335000,345500,330500,340000,973140,327657,0,0.00,0,0,5
4950,20020624,331500,341000,331500,339000,558383,187704,0,0.00,0,0,5
4951,20020625,345000,347000,338000,338500,603180,206815,0,0.00,0,0,5
4952,20020626,330000,330500,309000,309000,1284222,409627,0,0.00,0,0,5
4953,20020627,319000,321500,311000,313000,895189,282403,0,0.00,0,0,2
4954,20020628,325000,334500,322000,329000,911219,298613,0,0.00,0,0,2
4955,20020702,322000,340000,318000,337500,812091,266371,0,0.00,0,0,2
4956,20020703,331500,341500,326500,338000,811747,270983,0,0.00,0,0,2
4957,20020704,342500,350000,342500,350000,740490,256228,0,0.00,0,0,2
4958,20020705,350000,360500,349000,358000,900353,322090,0,0.00,0,0,2
4959,20020708,370000,370500,355000,359000,1087799,395950,0,0.00,0,0,2
4960,20020709,360000,365000,355500,362000,661472,237540,0,0.00,0,0,2
4961,20020710,355000,358500,344500,347000,713159,250718,0,0.00,0,0,5
4962,20020711,337000,339000,331500,331500,759676,254029,0,0.00,0,0,5
4963,20020712,344000,354500,341000,352000,800097,277383,0,0.00,0,0,2
4964,20020715,348000,361000,348000,353000,735137,261057,0,0.00,0,0,2
4965,20020716,360000,361500,351000,354000,852725,304114,0,0.00,0,0,2
4966,20020718,353500,360500,352500,357000,802106,286635,0,0.00,0,0,2
4967,20020719,350000,350500,338000,341500,863882,296831,0,0.00,0,0,5
4968,20020722,328500,334500,327000,330000,789675,261126,0,0.00,0,0,5
4969,20020723,326000,345000,321500,345000,827139,275717,0,0.00,0,0,2
4970,20020724,333000,337000,329500,335000,677059,225601,0,0.00,0,0,5
4971,20020725,350000,351000,339000,339000,950319,328017,0,0.00,0,0,2
4972,20020726,329500,333000,317000,320000,1277355,412324,0,0.00,0,0,5
4973,20020729,324000,327500,319000,325000,578590,187455,0,0.00,0,0,2
4974,20020730,335000,339000,333000,333000,623474,209800,0,0.00,0,0,2
4975,20020731,332500,337000,331000,332500,549688,183642,0,0.00,0,0,5
4976,20020801,333500,333500,321000,324500,522727,170514,0,0.00,0,0,5
4977,20020802,317500,322000,312000,319500,1037299,329414,0,0.00,0,0,5
4978,20020805,315500,317000,308000,309000,650820,202853,0,0.00,0,0,5
4979,20020806,305000,305000,298500,300000,1229320,371411,0,0.00,0,0,5
4980,20020807,308500,314000,306500,312000,704835,219006,0,0.00,0,0,2
4981,20020808,320000,320000,311000,313500,946760,298828,0,0.00,0,0,2
4982,20020809,319500,322500,317500,319000,623569,199314,0,0.00,0,0,2
4983,20020812,319000,321000,313000,317000,776669,246896,0,0.00,0,0,5
4984,20020813,317000,324500,317000,324500,392734,125821,0,0.00,0,0,2
4985,20020814,322000,323000,318000,322000,719624,231398,0,0.00,0,0,5
4986,20020816,330000,333000,325000,325500,635052,208878,0,0.00,0,0,2
4987,20020819,332000,335000,328500,333000,463502,153821,0,0.00,0,0,2
4988,20020820,340000,347000,338500,346000,849757,291729,0,0.00,0,0,2
4989,20020821,346000,350000,342500,350000,800969,277194,0,0.00,0,0,2
4990,20020822,352000,353000,346500,347500,792234,277199,0,0.00,0,0,5
4991,20020823,347500,350000,343500,345000,775271,269113,0,0.00,0,0,5
4992,20020826,342000,342000,338500,340500,636221,216927,0,0.00,0,0,5
4993,20020827,340500,341500,333000,333000,676730,228536,0,0.00,0,0,5
4994,20020828,325000,333000,325000,328000,596664,196142,0,0.00,0,0,5
4995,20020829,336000,336000,324000,328000,573935,187809,0,0.00,0,0,3
4996,20020830,326000,332000,324000,331000,630618,206389,0,0.00,0,0,2
4997,20020902,329500,340000,328500,340000,576211,193478,0,0.00,0,0,2
4998,20020903,341000,342000,332500,333500,458970,154508,0,0.00,0,0,5
4999,20020904,326000,328000,321500,324000,672888,218710,0,0.00,0,0,5
5000,20020905,328000,328500,321000,321000,355424,115343,0,0.00,0,0,5
5001,20020906,318500,324500,318000,322000,559495,180169,0,0.00,0,0,2
5002,20020909,326500,328500,321500,323500,440353,143081,0,0.00,0,0,2
5003,20020910,324500,330000,324000,330000,346489,113450,0,0.00,0,0,2
5004,20020911,333500,339500,331000,336500,532281,178939,0,0.00,0,0,2
5005,20020912,338500,343000,335500,343000,657787,224334,0,0.00,0,0,2
5006,20020913,336500,337000,331500,331500,478466,159575,0,0.00,0,0,5
5007,20020916,334000,334000,327000,327500,387702,127735,0,0.00,0,0,5
5008,20020917,334000,342000,330500,342000,673174,226725,0,0.00,0,0,2
5009,20020918,332000,335000,330000,333000,569662,189273,0,0.00,0,0,5
5010,20020919,335000,339500,333500,335000,429927,144672,0,0.00,0,0,2
5011,20020923,328000,330000,318500,321500,896036,290343,0,0.00,0,0,5
5012,20020924,313000,319000,311000,319000,893008,281170,0,0.00,0,0,5
5013,20020925,313000,317000,304000,307000,845912,261223,0,0.00,0,0,5
5014,20020926,316000,318500,309000,314000,850704,266947,0,0.00,0,0,2
5015,20020927,308000,316000,307000,309500,616995,191578,0,0.00,0,0,5
5016,20020930,299500,300000,294000,298500,815688,242202,0,0.00,0,0,5
5017,20021001,291000,299500,291000,297500,691675,204617,0,0.00,0,0,5
5018,20021002,307000,308000,298000,299500,729498,221650,0,0.00,0,0,2
5019,20021004,292000,307500,292000,306000,690231,208350,0,0.00,0,0,2
5020,20021007,303000,304000,296000,296000,443629,132573,0,0.00,0,0,5
5021,20021008,294500,300000,294500,300000,592218,176264,0,0.00,0,0,2
5022,20021009,302000,302000,296000,297500,556250,165900,0,0.00,0,0,5
5023,20021010,290500,293500,272500,273500,1450691,405240,0,0.00,0,0,5
5024,20021011,283500,283500,265500,273500,1348440,371962,0,0.00,0,0,3
5025,20021014,285000,290500,283000,288000,966420,277392,0,0.00,0,0,2
5026,20021015,293000,302500,287500,300000,918245,270884,0,0.00,0,0,2
5027,20021016,305000,307000,297500,305000,1051556,318077,0,0.00,0,0,2
5028,20021017,303000,311000,296500,307500,1162533,354835,0,0.00,0,0,2
5029,20021018,320000,330500,316000,326500,1814446,586970,0,0.00,0,0,2
5030,20021021,325000,331500,321000,324000,650290,212155,0,0.00,0,0,5
5031,20021022,331500,332000,313000,319500,806741,260226,0,0.00,0,0,5
5032,20021023,320500,328000,313500,328000,935038,300879,0,0.00,0,0,2
5033,20021024,332500,338000,332000,334000,1005967,336772,0,0.00,0,0,2
5034,20021025,330500,342000,330500,340000,905743,305886,0,0.00,0,0,2
5035,20021028,348000,363000,347500,361000,1154421,411335,0,0.00,0,0,2
5036,20021029,359500,363000,353000,353000,904939,324361,0,0.00,0,0,5
5037,20021030,347000,349000,332000,338000,1265984,430694,0,0.00,0,0,5
5038,20021031,345000,348000,337500,345000,825659,283812,0,0.00,0,0,2
5039,20021101,343000,346000,338500,341000,544556,186331,0,0.00,0,0,5
5040,20021104,354000,368500,351500,367500,1375910,497525,0,0.00,0,0,2
5041,20021105,369500,370000,357000,361500,922212,334442,0,0.00,0,0,5
5042,20021106,368000,368500,361500,365500,655035,239059,0,0.00,0,0,2
5043,20021107,365500,369000,359000,366500,830950,304087,0,0.00,0,0,2
5044,20021108,356000,359500,352000,359500,720079,256309,0,0.00,0,0,5
5045,20021111,356000,356000,345000,349000,557147,194622,0,0.00,0,0,5
5046,20021112,339500,347500,338500,346500,662026,226547,0,0.00,0,0,5
5047,20021113,349500,351000,344500,349000,762980,265470,0,0.00,0,0,2
5048,20021114,345000,349000,339000,340000,632799,216657,0,0.00,0,0,5
5049,20021115,351000,358000,349500,358000,839805,297891,0,0.00,0,0,2
5050,20021118,358000,358500,349500,351000,569251,200762,0,0.00,0,0,5
5051,20021119,346000,352500,346000,352500,416569,145667,0,0.00,0,0,2
5052,20021120,353000,360500,349500,360000,805432,288179,0,0.00,0,0,2
5053,20021121,371000,373500,368000,369000,1101230,407873,0,0.00,0,0,2
5054,20021122,378000,380000,373000,373000,971067,365563,0,0.00,0,0,2
5055,20021125,375000,380000,373000,378500,639680,241477,0,0.00,0,0,2
5056,20021126,379500,382000,374500,378500,784523,296784,0,0.00,0,0,3
5057,20021127,372000,380000,372000,380000,478004,180359,0,0.00,0,0,2
5058,20021128,387000,392500,383000,385000,774721,300158,0,0.00,0,0,2
5059,20021129,385500,388000,382500,387000,561797,216820,0,0.00,0,0,2
5060,20021202,387000,387000,381000,387000,260648,100377,0,0.00,0,0,3
5061,20021203,388000,395000,385000,393000,753268,295015,0,0.00,0,0,2
5062,20021204,386000,387500,373500,373500,848723,320410,0,0.00,0,0,5
5063,20021205,369000,375000,363500,373500,931069,344629,0,0.00,0,0,3
5064,20021206,370000,374000,366500,372000,555831,206051,0,0.00,0,0,5
5065,20021209,373000,374000,365000,372500,786012,291350,0,0.00,0,0,2
5066,20021210,364000,366000,362000,364500,635667,231789,0,0.00,0,0,5
5067,20021211,367000,367500,360500,366000,694410,253472,0,0.00,0,0,2
5068,20021212,365500,368000,365500,368000,1152112,423240,0,0.00,0,0,2
5069,20021213,365000,366500,359000,362000,632651,228650,0,0.00,0,0,5
5070,20021216,353000,356000,348000,348500,1013021,355403,0,0.00,0,0,5
5071,20021217,355000,357000,352000,353500,904605,320239,0,0.00,0,0,2
5072,20021218,347000,360000,345000,357500,637586,226264,0,0.00,0,0,2
5073,20021220,356000,360000,350500,358000,619268,221005,0,0.00,0,0,2
5074,20021223,358000,359000,347000,348000,513523,180350,0,0.00,0,0,5
5075,20021224,345000,349000,341500,342500,487403,167854,0,0.00,0,0,5
5076,20021226,342500,344000,337000,339500,520499,177381,0,0.00,0,0,5
5077,20021227,335000,343500,334000,336000,462714,156653,0,0.00,0,0,5
5078,20021230,330500,335000,313000,314000,998166,319775,0,0.00,0,0,5
5079,20030102,319000,323000,315000,321500,511660,163539,0,0.00,0,0,2
5080,20030103,335000,350000,332000,344000,1110675,379754,0,0.00,0,0,2
5081,20030106,347000,351500,344000,349500,499437,174458,0,0.00,0,0,2
5082,20030107,359000,359000,342000,342500,577944,201855,0,0.00,0,0,5
5083,20030108,346000,346500,338500,340000,504232,172776,0,0.00,0,0,5
5084,20030109,331000,333000,321000,323000,1505829,490339,0,0.00,0,0,5
5085,20030110,330000,332500,317000,324000,1252880,406796,0,0.00,0,0,2
5086,20030113,320000,334500,318500,334500,628932,206142,0,0.00,0,0,2
5087,20030114,330000,332500,325000,328500,526476,173037,0,0.00,0,0,5
5088,20030115,330000,333500,322000,324000,654733,213487,0,0.00,0,0,5
5089,20030116,320000,330000,316000,330000,807630,261585,0,0.00,0,0,2
5090,20030117,327500,328500,320500,320500,488166,158279,0,0.00,0,0,5
5091,20030120,312000,321000,312000,320000,372232,118350,0,0.00,0,0,5
5092,20030121,318000,320000,314500,319000,531250,168404,0,0.00,0,0,5
5093,20030122,314500,318500,309000,311500,653428,204142,0,0.00,0,0,5
5094,20030123,311500,318500,307500,316000,734049,230492,0,0.00,0,0,2
5095,20030124,316000,317000,306500,313000,668930,208957,0,0.00,0,0,5
5096,20030127,301000,305000,298500,299000,929328,279294,0,0.00,0,0,5
5097,20030128,299000,307000,299000,307000,528687,159927,0,0.00,0,0,2
5098,20030129,303500,306500,290000,291500,930489,275899,0,0.00,0,0,5
5099,20030130,293000,295500,289500,291500,701387,205378,0,0.00,0,0,3
5100,20030203,289000,294500,286000,293000,573437,167107,0,0.00,0,0,2
5101,20030204,293000,298000,292000,294000,808800,238873,0,0.00,0,0,2
5102,20030205,289000,295500,289000,291000,428657,125134,0,0.00,0,0,5
5103,20030206,290500,292000,281500,283000,769287,219603,0,0.00,0,0,5
5104,20030207,280000,282000,270000,274000,973941,265713,0,0.00,0,0,5
5105,20030210,271000,273000,267500,269500,787848,212829,0,0.00,0,0,5
5106,20030211,270000,275500,259500,271500,1041094,280245,0,0.00,0,0,2
5107,20030212,266000,280000,266000,280000,762056,208469,0,0.00,0,0,2
5108,20030213,279000,280500,271500,271500,781300,214986,0,0.00,0,0,5
5109,20030214,270000,273000,266000,273000,634666,171775,0,0.00,0,0,2
5110,20030217,282000,292000,280000,290500,863122,247054,0,0.00,0,0,2
5111,20030218,291000,293500,286000,293000,506335,147119,0,0.00,0,0,2
5112,20030219,300000,308000,297000,297000,990908,299292,0,0.00,0,0,2
5113,20030220,294000,303000,294000,302500,668674,200030,0,0.00,0,0,2
5114,20030221,305000,305000,299500,302000,429893,129752,0,0.00,0,0,5
5115,20030224,303000,314000,303000,309500,660009,204547,0,0.00,0,0,2
5116,20030225,300000,302000,289500,289500,949327,279827,0,0.00,0,0,5
5117,20030226,289500,292000,282500,284000,659611,189035,0,0.00,0,0,5
5118,20030227,280000,285500,276000,283500,759059,213451,0,0.00,0,0,5
5119,20030228,283500,287000,279000,279500,409838,115484,0,0.00,0,0,5
5120,20030303,279500,295000,279500,295000,510466,147116,0,0.00,0,0,2
5121,20030304,287500,289000,282500,285000,508102,144698,0,0.00,0,0,5
5122,20030305,278000,279500,273000,276000,663360,182865,0,0.00,0,0,5
5123,20030306,279000,279000,271500,276000,382243,105080,0,0.00,0,0,3
5124,20030307,273000,285000,270000,281000,793785,221560,0,0.00,0,0,2
5125,20030310,284500,289000,282000,286500,584297,166945,0,0.00,0,0,2
5126,20030311,284500,290000,280000,287500,1031421,294660,0,0.00,0,0,2
5127,20030312,287500,291500,286500,290000,1008070,290555,0,0.00,0,0,2
5128,20030313,290500,291500,282500,290000,1076920,310480,0,0.00,0,0,3
5129,20030314,299000,303000,293000,296500,765947,228323,0,0.00,0,0,2
5130,20030317,296500,297000,282000,288000,770011,223881,0,0.00,0,0,5
5131,20030318,299500,301500,293500,299000,842759,250808,0,0.00,0,0,2
5132,20030319,296000,301000,294000,296000,587196,174183,0,0.00,0,0,5
5133,20030320,300000,311500,298000,311500,1190038,363410,0,0.00,0,0,2
5134,20030321,311500,316500,308500,315000,621172,194282,0,0.00,0,0,2
5135,20030324,317000,317000,311000,312500,830822,261136,0,0.00,0,0,5
5136,20030325,307000,307000,303000,306000,884295,270430,0,0.00,0,0,5
5137,20030326,308000,310500,303000,304000,900393,275868,0,0.00,0,0,5
5138,20030327,299000,302500,296500,298500,482682,144125,0,0.00,0,0,5
5139,20030328,299000,307000,296500,307000,664470,198945,0,0.00,0,0,2
5140,20030331,298000,300000,284000,284000,928851,269401,0,0.00,0,0,5
5141,20030401,278000,284000,274000,284000,994684,276439,0,0.00,0,0,3
5142,20030402,285000,287000,277500,279000,1206928,339976,0,0.00,0,0,5
5143,20030403,286000,287500,279000,279000,1184791,333997,0,0.00,0,0,3
5144,20030404,276000,285500,272000,283500,1075290,300419,0,0.00,0,0,2
5145,20030407,288000,300500,285500,299000,995761,291705,0,0.00,0,0,2
5146,20030408,292000,301500,291000,299000,808535,240248,0,0.00,0,0,3
5147,20030409,292000,294000,286000,286500,841710,243938,0,0.00,0,0,5
5148,20030410,286500,291000,283500,288000,1081435,310989,0,0.00,0,0,2
5149,20030411,285000,294000,284500,285000,793342,229254,0,0.00,0,0,5
5150,20030414,283500,294000,283500,285500,702430,202216,0,0.00,0,0,2
5151,20030415,293000,296500,290500,296000,705281,207067,0,0.00,0,0,2
5152,20030416,305000,312500,303500,310500,1100838,339461,0,0.00,0,0,2
5153,20030417,307000,310500,302000,302000,685584,210626,0,0.00,0,0,5
5154,20030418,310500,315000,303000,315000,815768,254068,0,0.00,0,0,2
5155,20030421,312000,317000,308500,309000,409736,127363,0,0.00,0,0,5
5156,20030422,305000,307000,297500,298500,712694,214823,0,0.00,0,0,5
5157,20030423,302500,305500,299000,300000,473874,143048,0,0.00,0,0,2
5158,20030424,299000,302000,292000,295000,472185,139524,0,0.00,0,0,5
5159,20030425,290000,292000,285000,287500,711017,204513,0,0.00,0,0,5
5160,20030428,284500,292000,283000,285000,544833,156009,0,0.00,0,0,5
5161,20030429,293500,301500,291000,300500,624782,184976,0,0.00,0,0,2
5162,20030430,302000,306500,299500,305000,640825,194943,0,0.00,0,0,2
5163,20030502,305000,310000,300500,307000,822432,251511,0,0.00,0,0,2
5164,20030506,310500,316000,310500,313000,712631,223450,0,0.00,0,0,2
5165,20030507,317000,320000,310000,319500,983272,312707,0,0.00,0,0,2
5166,20030509,316000,318500,313000,317000,457465,144654,0,0.00,0,0,5
5167,20030512,325000,329500,323000,327000,732201,239551,0,0.00,0,0,2
5168,20030513,327000,327000,314500,316000,585590,187882,0,0.00,0,0,5
5169,20030514,313000,315000,308500,309500,489339,152169,0,0.00,0,0,5
5170,20030515,312000,317000,307500,315000,570203,178226,0,0.00,0,0,2
5171,20030516,313000,315500,307000,307000,628116,194905,0,0.00,0,0,5
5172,20030519,302500,304500,299000,301000,621857,187067,0,0.00,0,0,5
5173,20030520,296000,307000,295500,306500,470063,141940,0,0.00,0,0,2
5174,20030521,304500,308500,302500,304000,408550,124498,0,0.00,0,0,5
5175,20030522,301500,308500,298500,300000,489515,148455,0,0.00,0,0,5
5176,20030523,304000,312500,303500,312000,428916,132308,0,0.00,0,0,2
5177,20030526,312000,318500,308500,317000,424448,133867,0,0.00,0,0,2
5178,20030527,315000,318000,311500,314000,256878,80613,0,0.00,0,0,5
5179,20030528,324000,325500,318500,321000,690768,222457,0,0.00,0,0,2
5180,20030529,321000,327000,318000,324500,682639,221162,0,0.00,0,0,2
5181,20030530,324500,325500,320000,324000,461810,149488,0,0.00,0,0,5
5182,20030602,329000,335000,329000,334000,664300,220300,0,0.00,0,0,2
5183,20030603,327500,330000,323500,323500,535555,174745,0,0.00,0,0,5
5184,20030604,326000,329000,321500,329000,408638,132966,0,0.00,0,0,2
5185,20030605,333000,336500,331000,333500,547025,182478,0,0.00,0,0,2
5186,20030609,336500,344500,334500,344000,774920,264263,0,0.00,0,0,2
5187,20030610,340000,347000,339000,344000,413612,141999,0,0.00,0,0,3
5188,20030611,348000,352500,344000,345000,550459,192019,0,0.00,0,0,2
5189,20030612,350000,352000,347500,350000,905690,317126,0,0.00,0,0,2
5190,20030613,354000,356000,348500,350500,594126,209039,0,0.00,0,0,2
5191,20030616,345000,348000,341000,341000,381201,130766,0,0.00,0,0,5
5192,20030617,353000,357500,349500,357000,841400,297756,0,0.00,0,0,2
5193,20030618,351500,359000,351500,354000,384870,136992,0,0.00,0,0,5
5194,20030619,360000,375000,357000,370000,960478,351429,0,0.00,0,0,2
5195,20030620,365000,370000,364000,364000,466700,171064,0,0.00,0,0,5
5196,20030623,364000,365000,356000,357000,407370,146381,0,0.00,0,0,5
5197,20030624,350000,352500,349000,351500,457725,160446,0,0.00,0,0,5
5198,20030625,352500,360500,351000,359500,344481,123067,0,0.00,0,0,2
5199,20030626,352500,367500,352500,364500,345345,124649,0,0.00,0,0,2
5200,20030627,367000,370500,361000,361000,454494,166698,0,0.00,0,0,5
5201,20030630,358000,360500,353500,355000,312166,111393,0,0.00,0,0,5
5202,20030701,355000,362500,352000,362000,260070,93301,0,0.00,0,0,2
5203,20030702,369500,371000,365500,371000,519844,192112,0,0.00,0,0,2
5204,20030703,382000,391000,379000,382000,1174700,453869,0,0.00,0,0,2
5205,20030704,381500,385500,379000,384000,248690,95169,0,0.00,0,0,2
5206,20030707,387000,387500,383500,386000,296037,114046,0,0.00,0,0,2
5207,20030708,399500,400000,395500,398500,1241668,494838,0,0.00,0,0,2
5208,20030709,399000,399500,394500,396500,377390,149914,0,0.00,0,0,5
5209,20030710,394000,398000,392000,392000,512070,201815,0,0.00,0,0,5
5210,20030711,388000,394000,385000,394000,449282,175135,0,0.00,0,0,2
5211,20030714,395000,410500,394500,409500,934227,377601,0,0.00,0,0,2
5212,20030715,411000,411500,404000,408000,704153,287147,0,0.00,0,0,5
5213,20030716,415000,420500,409000,418000,822770,341829,0,0.00,0,0,2
5214,20030718,397500,408000,397500,404000,919607,370774,0,0.00,0,0,5
5215,20030721,402000,410500,402000,407000,469734,191168,0,0.00,0,0,2
5216,20030722,405000,412000,404500,412000,425822,173899,0,0.00,0,0,2
5217,20030723,415000,417000,402000,403500,480516,195840,0,0.00,0,0,5
5218,20030724,400500,409000,399000,406500,513704,208374,0,0.00,0,0,2
5219,20030725,404000,408000,399000,408000,300934,121573,0,0.00,0,0,2
5220,20030728,415000,419500,412500,418000,404172,168575,0,0.00,0,0,2
5221,20030729,420000,424000,418000,423500,433456,182560,0,0.00,0,0,2
5222,20030730,420000,423500,420000,421500,323196,136341,0,0.00,0,0,5
5223,20030731,420000,424500,413500,416000,412397,173211,0,0.00,0,0,5
5224,20030801,418000,427000,418000,426000,500590,212483,0,0.00,0,0,2
5225,20030804,420000,426000,420000,421500,203850,86167,0,0.00,0,0,5
5226,20030805,422500,429500,422500,428000,308530,131776,0,0.00,0,0,2
5227,20030806,420000,421000,411000,413000,492076,204888,0,0.00,0,0,5
5228,20030807,412000,412500,404500,410000,308690,126064,0,0.00,0,0,5
5229,20030808,410000,412000,404500,406000,221908,90284,0,0.00,0,0,5
5230,20030811,397000,408000,396500,408000,340817,136496,0,0.00,0,0,2
5231,20030812,410000,410000,397500,400000,387740,156499,0,0.00,0,0,5
5232,20030813,406000,413000,404000,412500,273930,112198,0,0.00,0,0,2
5233,20030814,418500,425000,413500,425000,472130,198878,0,0.00,0,0,2
5234,20030818,427500,429000,417500,419000,398577,168831,0,0.00,0,0,5
5235,20030819,432500,435000,430000,430000,475870,205610,0,0.00,0,0,2
5236,20030820,431000,439500,428000,435000,492630,214755,0,0.00,0,0,2
5237,20030821,434000,442000,434000,441500,465970,205034,0,0.00,0,0,2
5238,20030822,443000,449000,441500,446000,504999,224692,0,0.00,0,0,2
5239,20030825,444000,447500,441000,443000,324557,144412,0,0.00,0,0,5
5240,20030826,439000,447000,436500,445500,432600,190878,0,0.00,0,0,2
5241,20030827,447000,447500,442000,443000,410949,182761,0,0.00,0,0,5
5242,20030828,450000,450000,436500,438000,566799,250687,0,0.00,0,0,5
5243,20030829,441000,442000,429000,435000,531871,230664,0,0.00,0,0,5
5244,20030901,437000,440500,432500,437000,328500,143405,0,0.00,0,0,2
5245,20030902,440000,441000,429500,430500,324845,140618,0,0.00,0,0,5
5246,20030903,432000,435500,429000,432500,429998,186011,0,0.00,0,0,2
5247,20030904,432000,438500,431000,436000,286400,124800,0,0.00,0,0,2
5248,20030905,442000,446500,440000,443000,355604,154596,0,0.00,0,0,2
5249,20030908,443500,451500,441000,451500,365304,161327,0,0.00,0,0,2
5250,20030909,458000,470000,457000,462000,898131,414761,0,0.00,0,0,2
5251,20030915,455000,457000,437000,437500,695269,309158,0,0.00,0,0,5
5252,20030916,435000,445000,434000,444500,458935,201732,0,0.00,0,0,2
5253,20030917,450000,453500,446500,449500,564553,253620,0,0.00,0,0,2
5254,20030918,451000,451500,440500,444000,461147,204860,0,0.00,0,0,5
5255,20030919,449500,450000,426500,430000,686823,298973,0,0.00,0,0,5
5256,20030922,422500,424000,399500,403000,858856,350807,0,0.00,0,0,5
5257,20030923,400000,402500,389000,397500,1176108,464271,0,0.00,0,0,5
5258,20030924,404000,407500,399000,405000,966806,389684,0,0.00,0,0,2
5259,20030925,391000,401500,389000,401000,893356,351653,0,0.00,0,0,5
5260,20030926,396000,400500,388000,388000,744042,292724,0,0.00,0,0,5
5261,20030929,387500,390500,378000,386500,756235,280528,0,0.00,0,0,5
5262,20030930,391000,400000,391000,392000,841868,333042,0,0.00,0,0,2
5263,20031001,388000,401500,387000,400000,792656,306985,0,0.00,0,0,2
5264,20031002,411500,411500,405000,408500,825220,336818,0,0.00,0,0,2
5265,20031006,417500,425500,416500,421000,888560,364843,0,0.00,0,0,2
5266,20031007,427000,428500,421500,426000,502353,196713,0,0.00,0,0,2
5267,20031008,430000,430000,421000,424000,651068,233790,0,0.00,0,0,5
5268,20031009,424000,431000,422500,428500,810190,331348,0,0.00,0,0,2
5269,20031010,431000,448000,428000,445000,828730,353564,0,0.00,0,0,2
5270,20031013,439000,447500,436000,445000,549225,243576,0,0.00,0,0,3
5271,20031014,449500,456000,449000,453000,687552,311596,0,0.00,0,0,2
5272,20031015,456000,457500,447000,451000,521256,235504,0,0.00,0,0,5
5273,20031016,450000,459500,446000,459500,741036,334913,0,0.00,0,0,2
5274,20031017,459000,466000,449500,452000,735456,336070,0,0.00,0,0,5
5275,20031020,448500,460000,448500,458000,563892,256782,0,0.00,0,0,2
5276,20031021,462000,468500,457000,462000,687879,305166,0,0.00,0,0,2
5277,20031022,465000,471000,457500,470000,589650,274703,0,0.00,0,0,2
5278,20031023,459000,462000,445000,447500,709273,320774,0,0.00,0,0,5
5279,20031024,447500,449500,434500,437000,604820,265982,0,0.00,0,0,5
5280,20031027,437500,448000,435500,448000,464830,204270,0,0.00,0,0,2
5281,20031028,448500,464500,445000,462000,641982,293112,0,0.00,0,0,2
5282,20031029,471000,474000,466500,467000,691498,325341,0,0.00,0,0,2
5283,20031030,470000,472000,466000,471000,417794,196066,0,0.00,0,0,2
5284,20031031,475000,475500,463500,470000,491659,230476,0,0.00,0,0,5
5285,20031103,470000,475000,466500,474500,360846,170253,0,0.00,0,0,2
5286,20031104,480000,484500,474000,479000,815874,391502,0,0.00,0,0,2
5287,20031105,474000,480500,472000,480000,594854,283607,0,0.00,0,0,2
5288,20031106,480000,480500,464000,465000,646559,306586,0,0.00,0,0,5
5289,20031107,470000,477000,468000,477000,379139,178472,0,0.00,0,0,2
5290,20031110,471000,474500,459500,466000,527244,245117,0,0.00,0,0,5
5291,20031111,456000,461500,453000,461000,504945,230488,0,0.00,0,0,5
5292,20031112,460000,470000,457500,470000,305357,140629,0,0.00,0,0,2
5293,20031113,478000,478500,470500,477000,537707,255625,0,0.00,0,0,2
5294,20031114,474000,478500,469000,469000,381479,181134,0,0.00,0,0,5
5295,20031117,465000,465500,454000,461000,504925,232023,0,0.00,0,0,5
5296,20031118,458000,467500,458000,466500,281467,130112,0,0.00,0,0,2
5297,20031119,456000,460500,452500,456500,751108,342056,0,0.00,0,0,5
5298,20031120,453000,456500,447500,449000,651351,285418,0,0.00,0,0,5
5299,20031121,447500,458500,446000,456000,656017,296944,0,0.00,0,0,2
5300,20031124,454500,456500,442000,443500,436803,195178,0,0.00,0,0,5
5301,20031125,451000,453500,446000,451500,475289,178048,0,0.00,0,0,2
5302,20031126,452500,456500,449000,455000,377340,161503,0,0.00,0,0,2
5303,20031127,455000,457000,450500,455500,265957,109404,0,0.00,0,0,2
5304,20031128,456500,467000,456500,465000,364500,168117,0,0.00,0,0,2
5305,20031201,465000,470000,460500,466000,353318,152028,0,0.00,0,0,2
5306,20031202,469500,470500,466500,468500,388327,162118,0,0.00,0,0,2
5307,20031203,470000,475500,466500,471000,341156,158445,0,0.00,0,0,2
5308,20031204,468000,470000,461000,461000,430977,199871,0,0.00,0,0,5
5309,20031205,460500,460500,449500,451500,567509,257877,0,0.00,0,0,5
5310,20031208,451500,453000,441000,450000,576982,253070,0,0.00,0,0,5
5311,20031209,449000,454000,444000,445000,392066,174513,0,0.00,0,0,5
5312,20031210,437500,453000,436000,453000,1041971,459155,0,0.00,0,0,2
5313,20031211,453000,461500,452500,452500,1015208,459373,0,0.00,0,0,5
5314,20031212,460000,462500,453000,455000,429952,196591,0,0.00,0,0,2
5315,20031215,460000,464500,457500,461000,441544,199251,0,0.00,0,0,2
